folder,mean-peroxisome,mean-vacuole,mean-ER,mean-golgi,mean-mitochondria,mean-LD,count-peroxisome,count-vacuole,count-ER,count-golgi,count-mitochondria,count-LD,cell-volume
EYrainbow_leucine_large,0.06724,30.00685180729304,40.94916,0.0,3.1732107692307685,0.45075703703703707,1.0,1.0,1.0,0.0,13.0,27.0,224.9317060158019
EYrainbow_leucine_large,0.89093,4.977217316824948,27.333059999999996,0.0,7.261919999999999,0.2678006896551723,2.0,1.0,1.0,0.0,4.0,29.0,135.78713657237404
EYrainbow_leucine_large,1.3688142857142858,1.4403023771865242,34.05706,0.0,6.752016666666665,0.3843886666666666,7.0,1.0,1.0,0.0,6.0,30.0,173.9004799527738
EYrainbow_leucine_large,0.53792,0.0,9.077399999999999,0.0,6.33737,0.3418033333333333,1.0,0.0,1.0,0.0,2.0,6.0,35.243955354474906
EYrainbow_leucine_large,0.0,0.0,7.430019999999999,0.0,1.1911085714285716,0.20171999999999998,0.0,0.0,1.0,0.0,7.0,3.0,60.94456981260991
EYrainbow_leucine_large,0.9480839999999999,46.525830235142195,38.05784,0.36982,9.440496,0.4141984,5.0,1.0,1.0,3.0,5.0,25.0,252.0419372232818
EYrainbow_leucine_large,0.97498,0.0,38.427659999999996,0.0,4.725138181818181,0.33619999999999994,1.0,0.0,1.0,0.0,11.0,27.0,213.39819245886963
EYrainbow_leucine_large,0.16809999999999997,26.674774057358704,29.518359999999998,0.6387799999999999,5.026189999999999,0.3411807407407408,2.0,1.0,1.0,2.0,8.0,27.0,169.34428390569246
EYrainbow_leucine_large,0.1568933333333333,16.7981084442842,33.62,0.0,4.031038,0.3377281818181817,6.0,1.0,1.0,0.0,10.0,22.0,166.32930428346143
EYrainbow_leucine_large,0.7648549999999998,13.422986825725339,29.518359999999998,0.0,5.216703333333332,0.29417499999999996,4.0,1.0,1.0,0.0,6.0,20.0,135.78713657237404
EYrainbow_leucine_large,0.0,0.0,29.551979999999997,0.36982,13.066973333333332,0.2629564285714285,0.0,0.0,1.0,1.0,3.0,28.0,152.98756087362273
EYrainbow_leucine_large,0.400078,10.91069104006807,43.739619999999995,0.546325,6.513874999999999,0.1866489655172413,10.0,1.0,1.0,4.0,8.0,29.0,348.8670677902657
EYrainbow_leucine_large,0.70602,2.099763555535525,16.6419,0.0,10.237289999999998,0.7156257142857142,1.0,1.0,1.0,0.0,2.0,7.0,75.44765592468991
EYrainbow_leucine_large,0.181548,6.440758986489412,33.216559999999994,0.0,3.9708955555555545,0.3207908333333333,10.0,1.0,1.0,0.0,9.0,24.0,161.84080502603632
EYrainbow_leucine_large,0.28576999999999997,0.0,33.08208,0.5715399999999998,3.300872727272727,0.3771286956521739,2.0,0.0,1.0,3.0,11.0,23.0,155.9201727185933
EYrainbow_leucine_large,1.1766999999999999,4.977217316824948,14.557459999999999,0.0,4.916925,0.3698199999999999,1.0,1.0,1.0,0.0,4.0,15.0,76.6054030438571
EYrainbow_leucine_large,0.14568666666666666,6.955872764133613,45.52148,0.03362,3.906644,0.14482461538461536,3.0,1.0,1.0,1.0,10.0,26.0,335.48679097348645
EYrainbow_leucine_large,1.3447999999999998,0.07776902057538981,7.96794,0.53792,2.5887399999999996,0.29137333333333326,1.0,1.0,1.0,1.0,4.0,6.0,30.86009587113336
EYrainbow_leucine_large,0.6051599999999999,5.939027927513829,27.198579999999996,0.0,5.390406666666665,0.2731624999999999,2.0,1.0,1.0,0.0,6.0,24.0,173.9004799527738
EYrainbow_leucine_large,0.0,0.07776902057538981,10.758399999999998,0.0,2.62236,0.32275199999999993,0.0,1.0,1.0,0.0,7.0,10.0,45.54636032758301
EYrainbow_leucine_large,0.94136,5.939027927513829,30.15714,0.8404999999999999,5.889103333333332,0.25214999999999993,1.0,1.0,1.0,1.0,6.0,28.0,164.82859579542335
EYrainbow_leucine_large,0.16809999999999997,12.145170631356788,35.1329,0.0,5.547299999999999,0.3035987878787879,2.0,1.0,1.0,0.0,7.0,33.0,200.46723981693378
EYrainbow_leucine_large,0.0,4.073790542548951,25.11414,0.0,3.220048888888888,0.3137866666666666,0.0,1.0,1.0,0.0,9.0,18.0,115.27142521923349
EYrainbow_leucine_large,0.2465466666666666,17.502868462517633,44.580119999999994,1.2327333333333332,4.8480039999999995,0.25887399999999994,3.0,1.0,1.0,3.0,10.0,30.0,228.26400578260774
EYrainbow_leucine_large,0.9077399999999999,21.92851907121422,19.8358,0.0,2.971167499999999,0.0853430769230769,2.0,1.0,1.0,0.0,8.0,13.0,112.62156978987697
EYrainbow_leucine_large,1.7818599999999998,31.721276101781488,36.309599999999996,0.0,4.7067999999999985,0.40584142857142874,2.0,1.0,1.0,0.0,9.0,28.0,183.13296140662567
EYrainbow_leucine_large,0.42585333333333325,5.939027927513829,27.568399999999997,0.0,4.5050799999999995,0.20011904761904756,3.0,1.0,1.0,0.0,8.0,21.0,144.30190471230236
EYrainbow_leucine_large,0.23534,0.07776902057538981,11.733379999999999,0.0,3.07623,0.10085999999999999,1.0,1.0,1.0,0.0,4.0,4.0,47.51222342011063
EYrainbow_leucine_large,0.06724,0.0,11.0946,0.0,7.9007,0.18154799999999996,1.0,0.0,1.0,0.0,2.0,10.0,66.40035130079998
EYrainbow_leucine_large,1.5599679999999998,47.51222342011063,57.12038,0.30257999999999996,7.876685714285713,0.23330242424242414,5.0,1.0,1.0,4.0,7.0,33.0,459.8627781037425
EYrainbow_leucine_large,0.26896,7.48403106203847,15.162619999999999,0.0,2.4782742857142854,0.32947599999999994,4.0,1.0,1.0,0.0,7.0,10.0,77.7690205753898
EYrainbow_leucine_large,0.0,0.0,30.15714,0.0,4.198764444444444,0.25214999999999993,0.0,0.0,1.0,0.0,9.0,20.0,211.7671283611366
EYrainbow_leucine_large,0.23534,18.94102767416793,31.46832,0.0,8.176384,0.4341365217391304,1.0,1.0,1.0,0.0,5.0,23.0,160.3537660578168
EYrainbow_leucine_large,0.26896,30.86009587113336,31.06488,0.0,2.909423076923077,0.25455142857142854,2.0,1.0,1.0,0.0,13.0,21.0,183.13296140662567
EYrainbow_leucine_large,0.06724,0.0,9.346359999999999,0.0,1.826686666666667,0.2726955555555555,1.0,0.0,1.0,0.0,6.0,9.0,32.59032434039161
EYrainbow_leucine_large,1.1262699999999999,0.6221521646031185,32.947599999999994,0.0,6.331766666666666,0.36234888888888894,2.0,1.0,1.0,0.0,6.0,27.0,167.83453446938063
EYrainbow_leucine_large,1.44566,0.6221521646031185,40.276759999999996,0.0,4.60594,0.24794750000000002,2.0,1.0,1.0,0.0,10.0,48.0,241.7553186991936
EYrainbow_leucine_large,1.07584,0.0,22.49178,0.15128999999999998,6.782835,0.19985222222222215,2.0,0.0,1.0,2.0,4.0,18.0,144.30190471230236
EYrainbow_leucine_large,0.7508466666666666,0.07776902057538981,49.589499999999994,0.0,8.952525714285715,0.27489294117647084,3.0,1.0,1.0,0.0,7.0,51.0,352.7219550003674
EYrainbow_leucine_large,0.8573099999999999,0.0,40.98278,0.0,10.314616000000001,0.35399882352941187,2.0,0.0,1.0,0.0,5.0,34.0,300.06082012833457
EYrainbow_leucine_large,0.21852999999999997,1.1429665508288385,36.00702,0.7900699999999999,2.2945650000000004,0.22662370370370363,2.0,1.0,1.0,2.0,16.0,27.0,269.5006686427376
EYrainbow_leucine_large,0.70602,0.8694840955167016,24.57622,0.0,3.9545524999999992,0.253831,1.0,1.0,1.0,0.0,8.0,20.0,163.33242420936153
EYrainbow_leucine_large,0.3249933333333333,1.4403023771865242,8.84206,0.0,2.3063320000000003,0.29952363636363627,3.0,1.0,1.0,0.0,5.0,11.0,34.35173092038148
EYrainbow_leucine_large,0.0,0.0,10.153239999999998,0.77326,1.7002114285714287,0.3169885714285714,0.0,0.0,1.0,1.0,7.0,7.0,37.05112414695959
EYrainbow_leucine_large,2.9585599999999994,0.0,38.89834,0.4482666666666666,7.155456666666666,0.30818333333333325,2.0,0.0,1.0,3.0,6.0,24.0,208.51753516332965
EYrainbow_leucine_large,0.30257999999999996,0.0,34.1243,0.0,5.403214285714284,0.24819470588235296,1.0,0.0,1.0,0.0,7.0,34.0,155.9201727185933
EYrainbow_leucine_large,0.4762833333333332,1.4403023771865242,37.28458,0.0,2.9865766666666667,0.29137333333333326,6.0,1.0,1.0,0.0,12.0,24.0,215.03341595202266
EYrainbow_leucine_large,0.0,0.0,43.201699999999995,0.0,5.429629999999999,0.13801894736842102,0.0,0.0,1.0,0.0,8.0,19.0,264.2221938257242
EYrainbow_leucine_large,0.3782249999999999,18.94102767416793,24.508979999999998,0.0,1.9365119999999998,0.492533,4.0,1.0,1.0,0.0,15.0,20.0,164.82859579542335
EYrainbow_leucine_large,0.6723999999999999,0.21996400349585346,36.24236,0.97498,5.820462499999999,0.30152937499999993,1.0,1.0,1.0,1.0,8.0,32.0,224.9317060158019
EYrainbow_leucine_large,0.30257999999999996,0.07776902057538981,10.89288,0.0,9.228689999999999,0.2773649999999999,1.0,1.0,1.0,0.0,2.0,12.0,59.87224849630776
EYrainbow_leucine_large,0.2731625,12.778754532562612,33.82172,0.0,4.497608888888888,0.37213862068965536,8.0,1.0,1.0,0.0,9.0,29.0,178.49682237586936
EYrainbow_leucine_large,0.5907514285714285,27.49550090052117,43.30256,0.03362,3.4936783333333334,0.31348378378378394,7.0,1.0,1.0,1.0,12.0,37.0,233.29295707256594
EYrainbow_leucine_large,0.16809999999999997,0.0,11.56528,0.0,3.27795,0.18731142857142855,2.0,0.0,1.0,0.0,4.0,14.0,51.526071891915294
EYrainbow_leucine_large,1.230492,0.21996400349585346,46.02578,0.06724,3.1074485714285704,0.08792923076923075,5.0,1.0,1.0,1.0,14.0,26.0,292.77208640944986
EYrainbow_leucine_large,0.0,12.145170631356788,38.999199999999995,0.0,5.1984924999999995,0.26353741935483865,0.0,1.0,1.0,0.0,8.0,31.0,197.27681398560134
EYrainbow_leucine_large,0.0,4.073790542548951,12.204059999999998,0.0,7.581309999999999,0.104222,0.0,1.0,1.0,0.0,2.0,10.0,52.54636939311527
EYrainbow_leucine_large,0.08404999999999999,16.103071148198516,26.089119999999998,0.0,8.60672,0.25588555555555553,2.0,1.0,1.0,0.0,4.0,18.0,138.60618799275431
EYrainbow_leucine_large,1.0086,0.0,18.457379999999997,0.0,7.539284999999999,0.3810266666666665,2.0,0.0,1.0,0.0,4.0,15.0,82.48151694503353
EYrainbowWhi5Up_betaEstrodiol,0.5659366666666666,0.40409967742145897,30.9304,0.4062416666666666,6.2197,0.23533999999999997,6.0,1.0,1.0,12.0,4.0,14.0,205.28475146472672
EYrainbowWhi5Up_betaEstrodiol,2.8352866666666667,183.13296140662567,33.08208,0.36982,5.945136666666667,0.3474066666666666,9.0,1.0,1.0,6.0,6.0,30.0,569.2704920325821
EYrainbowWhi5Up_betaEstrodiol,0.7956733333333332,0.07776902057538981,22.62626,0.32844153846153834,9.615319999999999,0.33878615384615374,6.0,1.0,1.0,13.0,2.0,13.0,120.63236319139165
EYrainbowWhi5Up_betaEstrodiol,2.08444,88.50063418636682,31.266599999999997,0.7620533333333332,4.721208571428571,0.28141185185185175,7.0,1.0,1.0,9.0,7.0,27.0,553.4892800446746
EYrainbowWhi5Up_betaEstrodiol,3.81587,132.9874559849738,33.51914,0.14195111111111106,3.2443299999999993,0.3709045161290323,6.0,1.0,1.0,9.0,8.0,31.0,464.0881472814976
EYrainbowWhi5Up_betaEstrodiol,0.9845857142857143,1.1429665508288385,26.660659999999996,0.8685166666666665,6.2197,0.31378666666666655,7.0,1.0,1.0,6.0,3.0,15.0,138.60618799275431
EYrainbowWhi5Up_betaEstrodiol,4.0231933333333325,26.674774057358704,34.83032,0.38663,5.809536,0.30818333333333325,3.0,1.0,1.0,6.0,5.0,18.0,246.88076696906688
EYrainbowWhi5Up_betaEstrodiol,0.04482666666666666,0.0,5.84988,0.08965333333333332,1.89953,0.33619999999999994,3.0,0.0,1.0,3.0,2.0,8.0,72.00987437359753
EYrainbowWhi5Up_betaEstrodiol,0.8116828571428572,7.48403106203847,22.155579999999997,0.52111,9.761006666666665,0.38168588235294115,7.0,1.0,1.0,18.0,3.0,17.0,138.60618799275431
EYrainbowWhi5Up_betaEstrodiol,1.2910080000000002,6.440758986489412,14.15402,0.8124833333333332,8.371379999999998,0.4658771428571428,5.0,1.0,1.0,6.0,2.0,7.0,80.11371424127029
EYrainbowWhi5Up_betaEstrodiol,2.2077133333333334,63.108159788521135,44.47926,0.19499599999999995,8.581505,0.16809999999999994,6.0,1.0,1.0,10.0,4.0,28.0,382.07919808689013
EYrainbowWhi5Up_betaEstrodiol,1.1766999999999999,0.0,24.912419999999997,0.27568399999999993,6.42142,0.2475654545454545,8.0,0.0,1.0,5.0,3.0,11.0,213.39819245886963
EYrainbowWhi5Up_betaEstrodiol,0.5267133333333333,5.939027927513829,26.122739999999997,0.23534,8.33776,0.2781290909090909,9.0,1.0,1.0,9.0,3.0,11.0,189.37580104813748
EYrainbowWhi5Up_betaEstrodiol,0.9712444444444444,2.8372373537298583,31.19936,0.24542599999999998,12.96051,0.3383012499999999,9.0,1.0,1.0,10.0,2.0,16.0,189.37580104813748
EYrainbowWhi5Up_betaEstrodiol,3.101445,24.262937550047635,30.190759999999997,0.49085199999999996,8.696373333333332,0.25126526315789466,4.0,1.0,1.0,10.0,3.0,19.0,281.95164283579925
EYrainbowWhi5Up_betaEstrodiol,1.32799,8.024919044186053,43.739619999999995,0.6723999999999999,40.14228,0.3458057142857142,10.0,1.0,1.0,14.0,1.0,14.0,255.50243458244137
EYrainbowWhi5Up_betaEstrodiol,4.1772849999999995,113.94393016330746,47.471439999999994,0.3530099999999999,6.932443999999999,0.3595878260869565,4.0,1.0,1.0,16.0,5.0,23.0,451.45077637088315
EYrainbowWhi5Up_betaEstrodiol,1.9583649999999997,0.0,15.59968,0.8517066666666665,3.9923749999999996,0.16809999999999994,4.0,0.0,1.0,3.0,4.0,12.0,197.27681398560134
EYrainbowWhi5Up_betaEstrodiol,2.9513557142857136,445.1758569045512,83.88189999999999,0.3066143999999999,6.600726666666666,0.5043000000000001,14.0,1.0,1.0,25.0,9.0,51.0,1131.555891700246
EYrainbowWhi5Up_betaEstrodiol,1.1556874999999998,4.517971950768122,37.620779999999996,0.35566421052631575,20.39053,0.27249894736842095,8.0,1.0,1.0,19.0,2.0,19.0,221.61580464430187
EYrainbowWhi5Up_betaEstrodiol,1.4162424999999998,215.03341595202266,58.834999999999994,0.29466941176470585,15.322315,0.5143860000000001,16.0,1.0,1.0,17.0,4.0,30.0,678.9775699955233
EYrainbowWhi5Up_betaEstrodiol,2.7148149999999998,2.4592723940105294,15.19624,0.9077399999999999,22.021099999999997,1.0721044444444443,4.0,1.0,1.0,10.0,1.0,9.0,57.74673439532415
EYrainbowWhi5Up_betaEstrodiol,2.481156,12.145170631356788,35.16652,0.22413333333333327,6.934125,0.21712916666666662,5.0,1.0,1.0,15.0,4.0,24.0,289.1502048491598
EYrainbowWhi5Up_betaEstrodiol,2.3197799999999997,4.073790542548951,18.52462,0.10085999999999999,2.7299439999999997,0.21432749999999998,3.0,1.0,1.0,1.0,5.0,8.0,151.52822139334344
EYrainbowWhi5Up_betaEstrodiol,1.2745036363636364,150.07355809938477,59.74274,0.4355318181818182,6.306151428571428,0.3762853846153846,11.0,1.0,1.0,22.0,7.0,26.0,622.1521646031184
EYrainbowWhi5Up_betaEstrodiol,1.9163399999999997,0.07776902057538981,14.22126,0.6331766666666666,8.99335,0.6387799999999998,2.0,1.0,1.0,6.0,2.0,7.0,62.02322092744838
EYrainbowWhi5Up_betaEstrodiol,1.8683114285714286,17.502868462517633,29.283019999999997,0.40904333333333326,9.391186666666664,0.37499230769230757,7.0,1.0,1.0,6.0,3.0,13.0,215.03341595202266
EYrainbowWhi5Up_betaEstrodiol,0.26559799999999995,18.94102767416793,20.407339999999998,0.4156654545454545,5.68178,0.7934319999999999,10.0,1.0,1.0,11.0,4.0,10.0,90.94757227677341
EYrainbowWhi5Up_betaEstrodiol,0.7116233333333333,9.143732406630708,24.30726,0.613070588235294,11.554073333333333,0.39223333333333327,6.0,1.0,1.0,17.0,3.0,15.0,107.38389460580271
EYrainbowWhi5Up_betaEstrodiol,1.5465200000000001,1.7597120279668277,35.065659999999994,0.4627694117647058,9.060589999999998,0.5076620000000001,6.0,1.0,1.0,17.0,4.0,20.0,160.3537660578168
EYrainbowWhi5Up_betaEstrodiol,2.8408899999999995,167.83453446938063,47.471439999999994,0.2740029999999999,8.559652,0.4615109090909092,8.0,1.0,1.0,20.0,5.0,22.0,564.7464521274617
EYrainbowWhi5Up_betaEstrodiol,0.23534,3.2327974193716718,14.725559999999998,0.4818866666666666,7.514069999999999,0.4818866666666665,1.0,1.0,1.0,12.0,2.0,9.0,63.108159788521135
EYrainbowWhi5Up_betaEstrodiol,2.2301266666666666,2.099763555535525,18.92806,0.8260914285714284,5.8246649999999995,0.3185052631578947,3.0,1.0,1.0,7.0,4.0,19.0,86.07603958911342
EYrainbowWhi5Up_betaEstrodiol,1.4254879999999999,0.0,32.74588,0.22861599999999993,13.918679999999998,0.4734816666666665,5.0,0.0,1.0,10.0,2.0,12.0,167.83453446938063
EYrainbowWhi5Up_betaEstrodiol,1.5330719999999998,15.417891668207977,45.084419999999994,0.3025799999999999,49.21968,0.22973666666666662,10.0,1.0,1.0,12.0,1.0,30.0,312.95896974968787
EYrainbowWhi5Up_betaEstrodiol,1.1486833333333333,4.977217316824948,16.00312,1.4120399999999997,18.92806,0.5864822222222221,6.0,1.0,1.0,10.0,1.0,9.0,74.29579501531386
EYrainbowWhi5Up_betaEstrodiol,0.9357566666666667,0.07776902057538981,26.5598,0.7543487500000001,38.56214,0.16612235294117644,6.0,1.0,1.0,16.0,1.0,17.0,175.42815256971377
EYrainbowWhi5Up_betaEstrodiol,0.8853266666666665,0.0,10.758399999999998,0.7665359999999998,4.079226666666667,0.48749,3.0,0.0,1.0,5.0,3.0,8.0,35.243955354474906
EYrainbowWhi5Up_betaEstrodiol,0.8703844444444443,0.0,10.287719999999998,0.6186079999999999,13.632909999999999,0.3387861538461538,9.0,0.0,1.0,15.0,2.0,13.0,84.8721962494404
EYrainbowWhi5Up_betaEstrodiol,2.396189090909091,331.6960316698412,70.40028,0.31378666666666655,18.701124999999998,0.3629431818181821,11.0,1.0,1.0,15.0,4.0,44.0,877.3211816125958
EYrainbowWhi5Up_betaEstrodiol,2.896923333333333,83.6740118739616,12.03596,0.31938999999999995,48.984339999999996,0.19051333333333326,6.0,1.0,1.0,6.0,1.0,18.0,380.09778736088504
EYrainbowWhi5Up_betaEstrodiol,1.4456600000000002,100.95482549178419,46.933519999999994,0.5043,7.715789999999998,0.28156749999999997,7.0,1.0,1.0,3.0,6.0,24.0,436.854925921317
EYrainbowWhi5Up_betaEstrodiol,1.4960900000000001,27.49550090052117,60.347899999999996,0.467318,22.44695333333333,0.389781875,14.0,1.0,1.0,20.0,3.0,32.0,441.0088389671125
EYrainbowWhi5Up_betaEstrodiol,0.13448,2.4592723940105294,13.716959999999998,0.5356786666666667,8.758009999999999,0.8068799999999999,2.0,1.0,1.0,15.0,2.0,3.0,55.6469821130689
EYrainbowWhi5Up_betaEstrodiol,0.608522,16.7981084442842,23.433139999999998,0.28464933333333325,10.623919999999998,0.3726216666666666,10.0,1.0,1.0,15.0,2.0,12.0,124.7060333990904
EYrainbowWhi5Up_betaEstrodiol,4.852486666666667,66.40035130079998,39.13368,0.33139714285714283,4.183822222222222,0.40127096774193544,3.0,1.0,1.0,14.0,9.0,31.0,426.52769162259085
EYrainbowWhi5Up_betaEstrodiol,1.5868639999999998,189.37580104813748,58.229839999999996,0.2958559999999999,26.391699999999997,0.5671547826086958,20.0,1.0,1.0,20.0,3.0,23.0,655.0993292037139
EYrainbowWhi5Up_betaEstrodiol,2.1420742857142856,142.87081607236792,45.18528,0.5043,3.6687825000000003,0.42662620689655195,7.0,1.0,1.0,5.0,8.0,29.0,546.771309983967
EYrainbowWhi5Up_betaEstrodiol,2.092845,16.7981084442842,7.228299999999999,0.34740666666666653,13.41438,0.32312555555555544,4.0,1.0,1.0,15.0,2.0,18.0,224.9317060158019
EYrainbowWhi5Up_betaEstrodiol,0.45667166666666653,2.4592723940105294,28.00546,0.44826666666666665,16.188029999999998,0.22861599999999999,12.0,1.0,1.0,9.0,2.0,10.0,115.27142521923349
EYrainbowWhi5Up_betaEstrodiol,1.7818600000000002,37.96593975262359,35.43548,0.2726955555555555,29.820939999999997,0.3277949999999999,9.0,1.0,1.0,9.0,1.0,16.0,287.3448993741537
EYrainbowWhi5Up_betaEstrodiol,1.9126044444444443,82.48151694503353,45.319759999999995,0.4706799999999999,14.535046666666666,0.38903142857142853,9.0,1.0,1.0,13.0,3.0,21.0,372.20664188113756
EYrainbowWhi5Up_betaEstrodiol,0.2647575,2.8372373537298583,7.96794,0.10085999999999999,8.00156,0.39970444444444436,8.0,1.0,1.0,3.0,1.0,9.0,37.96593975262359
EYrainbowWhi5Up_betaEstrodiol,1.1598899999999999,0.0,16.473799999999997,0.6488659999999998,4.874899999999999,0.3674185714285713,4.0,0.0,1.0,10.0,4.0,14.0,73.14985925304566
EYrainbowWhi5Up_betaEstrodiol,3.4292399999999996,0.0,4.5723199999999995,0.8116828571428572,13.246279999999999,0.4415426666666666,2.0,0.0,1.0,7.0,2.0,15.0,119.2845174912646
EYrainbowWhi5Up_betaEstrodiol,1.0029966666666665,1.7597120279668277,11.195459999999999,0.3905092307692307,16.978099999999998,0.3646476923076922,6.0,1.0,1.0,13.0,1.0,13.0,45.54636032758301
EYrainbowWhi5Up_betaEstrodiol,1.9723733333333329,30.86009587113336,37.183719999999994,0.5177479999999999,7.16106,0.3305966666666666,6.0,1.0,1.0,5.0,4.0,18.0,255.50243458244137
EYrainbowWhi5Up_betaEstrodiol,1.5675325,19.674179152084236,31.838139999999996,0.8885285714285713,7.757815,0.47788428571428565,8.0,1.0,1.0,7.0,4.0,14.0,190.9473883575193
EYrainbowWhi5Up_betaEstrodiol,2.046017142857143,22.697898829838866,24.946039999999996,0.6992959999999999,6.813653333333332,0.36021428571428565,7.0,1.0,1.0,10.0,3.0,14.0,240.0548144583443
EYrainbowWhi5Up_betaEstrodiol,1.93315,0.8694840955167016,15.93588,0.6686644444444444,7.149853333333333,0.17230249999999997,2.0,1.0,1.0,9.0,3.0,16.0,86.07603958911342
EYrainbowWhi5Up_betaEstrodiol,1.3478563636363634,35.243955354474906,5.5473,0.36085466666666655,9.76661,0.28577,11.0,1.0,1.0,15.0,4.0,30.0,360.4739030587087
EYrainbowWhi5Up_betaEstrodiol,0.7854854545454546,7.48403106203847,34.05706,0.34292399999999995,11.83424,0.2710612499999999,11.0,1.0,1.0,5.0,2.0,16.0,184.68713364882083
EYrainbowWhi5Up_betaEstrodiol,1.2962377777777776,4.977217316824948,35.50272,0.4549906666666666,7.9427249999999985,0.3832679999999999,9.0,1.0,1.0,15.0,4.0,20.0,197.27681398560134
EYrainbowWhi5Up_betaEstrodiol,1.0086,4.517971950768122,25.450339999999997,0.4394614285714285,24.811559999999997,0.3193899999999999,4.0,1.0,1.0,14.0,1.0,14.0,116.60403456191781
EYrainbowWhi5Up_betaEstrodiol,1.8117444444444442,364.3708826206641,66.5676,0.30678249999999996,10.715174285714285,0.5184951111111114,18.0,1.0,1.0,8.0,7.0,45.0,967.7608399553322
EYrainbowWhi5Up_betaEstrodiol,0.9077399999999999,8.024919044186053,39.537119999999994,0.5155066666666666,4.5386999999999995,0.20412142857142854,13.0,1.0,1.0,9.0,6.0,14.0,236.6658391650005
EYrainbowWhi5Up_betaEstrodiol,1.42885,0.0,8.942919999999999,0.5099033333333333,13.985919999999998,0.5984359999999999,2.0,0.0,1.0,6.0,1.0,5.0,29.161619634070743
EYrainbowWhi5Up_betaEstrodiol,1.6445783333333333,154.45154672536287,54.060959999999994,0.37923359999999995,6.992959999999999,0.2899725,12.0,1.0,1.0,25.0,6.0,32.0,481.1178476172486
EYrainbowWhi5Up_betaEstrodiol,1.709817142857143,11.522419017492194,40.612959999999994,0.6152459999999998,11.18425333333333,0.31728874999999995,7.0,1.0,1.0,10.0,3.0,16.0,226.5958142488157
EYrainbowWhi5Up_betaEstrodiol,1.8827199999999997,0.0,14.658319999999998,0.6227008695652173,13.963506666666666,0.4809121739130434,4.0,0.0,1.0,23.0,3.0,23.0,229.93626059227222
EYrainbowWhi5Up_betaEstrodiol,1.6137599999999999,0.07776902057538981,19.93666,1.4232466666666665,8.825249999999999,0.18827199999999994,4.0,1.0,1.0,3.0,2.0,10.0,108.68550962189025
EYrainbowWhi5Up_betaEstrodiol,1.324628,11.522419017492194,41.28536,0.40554124999999996,15.767779999999998,0.27188347826086945,5.0,1.0,1.0,16.0,2.0,23.0,216.672806850558
EYrainbowWhi5Up_betaEstrodiol,1.0086,0.07776902057538981,36.847519999999996,0.20947846153846147,16.759569999999997,0.17482399999999998,7.0,1.0,1.0,26.0,2.0,20.0,183.13296140662567
EYrainbowWhi5Up_betaEstrodiol,1.0287719999999998,0.0,14.187639999999998,0.29457523809523806,19.3315,0.38102666666666657,5.0,0.0,1.0,21.0,1.0,9.0,83.6740118739616
EYrainbowWhi5Up_betaEstrodiol,0.889636923076923,5.451047934222902,34.258779999999994,0.2926917647058823,11.856653333333332,0.24522823529411758,13.0,1.0,1.0,17.0,3.0,17.0,223.27170110847194
EYrainbowWhi5Up_betaEstrodiol,2.15168,14.077696223734621,33.989819999999995,0.26896,6.670208,0.45050799999999996,5.0,1.0,1.0,1.0,5.0,10.0,203.67467865984557
EYrainbowWhi5Up_betaEstrodiol,0.8228052631578948,19.674179152084236,57.52381999999999,0.2933055172413793,8.825249999999999,0.32569375,19.0,1.0,1.0,29.0,6.0,32.0,504.8652783081691
EYrainbowWhi5Up_betaEstrodiol,0.6135649999999999,1.1429665508288385,8.438619999999998,1.064633333333333,5.009379999999999,0.3395619999999999,4.0,1.0,1.0,3.0,2.0,10.0,50.5124631542285
EYrainbowWhi5Up_betaEstrodiol,1.9751749999999997,25.058404977116723,35.40186,0.3025799999999999,6.278535,0.5689538461538459,4.0,1.0,1.0,6.0,4.0,13.0,250.31758888217664
EYrainbowWhi5Up_betaEstrodiol,1.1430799999999999,0.6221521646031185,35.4691,0.7499846153846155,5.9103959999999995,0.36982,6.0,1.0,1.0,13.0,5.0,25.0,216.672806850558
EYrainbowWhi5Up_betaEstrodiol,1.4053159999999998,0.0,17.885839999999998,0.633977142857143,13.565669999999999,0.29137333333333326,5.0,0.0,1.0,14.0,2.0,18.0,81.29474283500852
EYrainbowWhi5Up_betaEstrodiol,2.7568399999999995,54.60686574016462,41.856899999999996,0.28156749999999997,5.681779999999999,0.5497858823529412,4.0,1.0,1.0,8.0,4.0,17.0,388.04392924174147
EYrainbowWhi5Up_betaEstrodiol,2.89132,67.51009805342497,36.645799999999994,0.45050799999999996,8.833654999999998,0.4295888888888888,4.0,1.0,1.0,10.0,4.0,18.0,314.8162862831895
EYrainbowWhi5Up_betaEstrodiol,1.6557849999999998,111.30436508800992,50.93429999999999,0.34964799999999996,6.303749999999998,0.37822500000000003,8.0,1.0,1.0,15.0,6.0,24.0,461.9738751625932
EYrainbowWhi5Up_betaEstrodiol,0.8042938461538464,4.073790542548951,42.731019999999994,0.7422261538461539,20.827589999999997,0.23534,13.0,1.0,1.0,13.0,2.0,18.0,257.23858048551045
EYrainbowWhi5Up_betaEstrodiol,2.2525399999999998,0.0,14.557459999999999,0.7799839999999999,18.692719999999998,0.5749019999999999,2.0,0.0,1.0,10.0,1.0,10.0,60.94456981260991
EYrainbowWhi5Up_betaEstrodiol,1.4689353846153845,111.30436508800992,43.67238,0.32844153846153845,15.465199999999998,0.4249568000000001,13.0,1.0,1.0,13.0,3.0,25.0,459.8627781037425
