organelle,wavelength,intensity,experiment,field_of_view
vacuole,503.735,0.3460540578494683,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-100_hour-3_field-9
peroxisome,463.8,0.8811478641507541,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
peroxisome,473.78,0.14912541227549372,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
peroxisome,483.765,0.4019738367438649,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
peroxisome,493.745,0.6474406482479044,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
peroxisome,503.735,0.41563820230802073,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
vacuole,463.8,0.7638453543850635,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
vacuole,473.78,0.23878143361803572,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
vacuole,483.765,0.4071763290285979,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
vacuole,493.745,0.6669607803382531,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
vacuole,503.735,0.38795980941063163,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-0
peroxisome,463.8,0.8781592436373461,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
peroxisome,473.78,0.14888925669628245,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
peroxisome,483.765,0.3994527007523094,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
peroxisome,493.745,0.6483694476928389,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
peroxisome,503.735,0.418075421682065,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
vacuole,463.8,0.7651004346249521,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
vacuole,473.78,0.24662668511126604,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
vacuole,483.765,0.40779207803956286,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
vacuole,493.745,0.6705077000699072,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
vacuole,503.735,0.3816342881991977,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-1
peroxisome,463.8,0.884576450880431,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
peroxisome,473.78,0.1564406651541387,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
peroxisome,483.765,0.3985146280261988,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
peroxisome,493.745,0.6424230868625961,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
peroxisome,503.735,0.40797469053852997,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
vacuole,463.8,0.7729761207289382,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
vacuole,473.78,0.2508916704374617,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
vacuole,483.765,0.4071126826477229,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
vacuole,493.745,0.6679684584112086,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
vacuole,503.735,0.3798608790784001,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-2
peroxisome,463.8,0.8792665727333795,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
peroxisome,473.78,0.15416806446642675,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
peroxisome,483.765,0.4027835665393032,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
peroxisome,493.745,0.6454247143308117,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
peroxisome,503.735,0.41410380782723927,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
vacuole,463.8,0.7710290515620859,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
vacuole,473.78,0.25146272603903286,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
vacuole,483.765,0.40820775731885717,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
vacuole,493.745,0.6734868608658974,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
vacuole,503.735,0.3871128598342888,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-3
peroxisome,463.8,0.878250305291564,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
peroxisome,473.78,0.1445844732651492,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
peroxisome,483.765,0.3980441779007145,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
peroxisome,493.745,0.6470224809694086,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
peroxisome,503.735,0.41467934691763464,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
vacuole,463.8,0.7800802767058304,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
vacuole,473.78,0.2500532880497811,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
vacuole,483.765,0.4050481136263129,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
vacuole,493.745,0.6694358022498499,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
vacuole,503.735,0.3741467803978014,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-4
peroxisome,463.8,0.8749123743736104,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
peroxisome,473.78,0.1558947114327184,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
peroxisome,483.765,0.40023774061779827,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
peroxisome,493.745,0.6460209159612411,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
peroxisome,503.735,0.4291030311904194,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
vacuole,463.8,0.7762568287168058,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
vacuole,473.78,0.2514925280286465,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
vacuole,483.765,0.409408721819648,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
vacuole,493.745,0.6719951542191477,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
vacuole,503.735,0.3878180268438283,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-5
peroxisome,463.8,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
peroxisome,473.78,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
peroxisome,483.765,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
peroxisome,493.745,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
peroxisome,503.735,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
vacuole,463.8,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
vacuole,473.78,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
vacuole,483.765,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
vacuole,493.745,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
vacuole,503.735,,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-6
peroxisome,463.8,0.8792362545512604,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
peroxisome,473.78,0.15836646873328725,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
peroxisome,483.765,0.4087402873203144,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
peroxisome,493.745,0.6564795331976315,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
peroxisome,503.735,0.43195928058437333,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
vacuole,463.8,0.7785396165159723,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
vacuole,473.78,0.2568706129971189,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
vacuole,483.765,0.4177451101819277,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
vacuole,493.745,0.6767817055828423,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
vacuole,503.735,0.39433854934823936,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-7
peroxisome,463.8,0.8789152092709486,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
peroxisome,473.78,0.16067662962966264,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
peroxisome,483.765,0.41327351833927484,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
peroxisome,493.745,0.6479878599133421,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
peroxisome,503.735,0.42318106496060875,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
vacuole,463.8,0.7791563394280082,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
vacuole,473.78,0.2539155635266558,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
vacuole,483.765,0.4169149664326117,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
vacuole,493.745,0.6762059814913884,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
vacuole,503.735,0.3963073672929913,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-8
peroxisome,463.8,0.8717042733069497,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
peroxisome,473.78,0.1590919903423158,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
peroxisome,483.765,0.4232208431791435,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
peroxisome,493.745,0.6600377651810455,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
peroxisome,503.735,0.451144765790923,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
vacuole,463.8,0.7591321192065644,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
vacuole,473.78,0.25886960305049667,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
vacuole,483.765,0.4265658067036148,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
vacuole,493.745,0.6919685801368463,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
vacuole,503.735,0.4197375547223076,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-25_hour-3_field-9
peroxisome,463.8,0.7837038743297983,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
peroxisome,473.78,0.040981737743966386,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
peroxisome,483.765,0.3443086220197376,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
peroxisome,493.745,0.6143504246324972,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
peroxisome,503.735,0.3916936174960554,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
vacuole,463.8,0.5320836094211968,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
vacuole,473.78,0.062056197589575146,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
vacuole,483.765,0.26254966075094416,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
vacuole,493.745,0.55622316018465,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
vacuole,503.735,0.33061376019169114,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-0
peroxisome,463.8,0.7638326149835855,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
peroxisome,473.78,0.06594821039823656,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
peroxisome,483.765,0.3357301373538586,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
peroxisome,493.745,0.6122649642698841,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
peroxisome,503.735,0.37838584868948666,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
vacuole,463.8,0.5700176341319896,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
vacuole,473.78,0.09886635196288548,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
vacuole,483.765,0.26977300365429374,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
vacuole,493.745,0.5713566708665251,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
vacuole,503.735,0.32972114425494425,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-1
peroxisome,463.8,0.8308428332224239,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
peroxisome,473.78,0.16687853105539655,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
peroxisome,483.765,0.36727662074014783,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
peroxisome,493.745,0.6316830621991274,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
peroxisome,503.735,0.3819897989978926,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
vacuole,463.8,0.7438760038387122,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
vacuole,473.78,0.2676078428961598,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
vacuole,483.765,0.3611106597807306,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
vacuole,493.745,0.6441430299577052,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
vacuole,503.735,0.3379013945747504,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-10
peroxisome,463.8,0.8312428365527765,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
peroxisome,473.78,0.173277814887644,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
peroxisome,483.765,0.3731410654184828,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
peroxisome,493.745,0.6348158092984981,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
peroxisome,503.735,0.3901115446921287,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
vacuole,463.8,0.7512395510550172,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
vacuole,473.78,0.26979622721471475,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
vacuole,483.765,0.37018272530869667,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
vacuole,493.745,0.648337322313457,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
vacuole,503.735,0.343436710399815,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-11
peroxisome,463.8,0.7681680119323039,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
peroxisome,473.78,0.07721812078320832,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
peroxisome,483.765,0.34719930314807834,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
peroxisome,493.745,0.6278753780190652,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
peroxisome,503.735,0.39132639010664744,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
vacuole,463.8,0.6117700714551636,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
vacuole,473.78,0.1255343408051435,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
vacuole,483.765,0.28132836085449353,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
vacuole,493.745,0.5909005506857393,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
vacuole,503.735,0.32731076590226416,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-2
peroxisome,463.8,0.8119752026886099,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
peroxisome,473.78,0.10111394969126533,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
peroxisome,483.765,0.30508076798845557,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
peroxisome,493.745,0.5963508450559925,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
peroxisome,503.735,0.36186781679756974,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
vacuole,463.8,0.6728436226342048,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
vacuole,473.78,0.15348715333555504,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
vacuole,483.765,0.26659374656332335,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
vacuole,493.745,0.5921558404665974,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
vacuole,503.735,0.3237623489753549,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-3
peroxisome,463.8,0.829686558925245,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
peroxisome,473.78,0.11277819463875773,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
peroxisome,483.765,0.3181005926403879,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
peroxisome,493.745,0.6055698837685218,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
peroxisome,503.735,0.3660706780838851,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
vacuole,463.8,0.6878400154311498,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
vacuole,473.78,0.18338946526471891,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
vacuole,483.765,0.2852357873397614,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
vacuole,493.745,0.6032258785660253,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
vacuole,503.735,0.32188114860058675,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-4
peroxisome,463.8,0.8208119824829507,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
peroxisome,473.78,0.12727269234452243,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
peroxisome,483.765,0.3310326988081669,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
peroxisome,493.745,0.6151625622697944,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
peroxisome,503.735,0.36698115801976977,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
vacuole,463.8,0.7110300331277032,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
vacuole,473.78,0.19727843032900105,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
vacuole,483.765,0.3032837931277447,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
vacuole,493.745,0.6128878127092683,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
vacuole,503.735,0.3231753730364996,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-5
peroxisome,463.8,0.8359524434344557,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
peroxisome,473.78,0.135334449131349,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
peroxisome,483.765,0.33987891554673516,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
peroxisome,493.745,0.6133663863816254,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
peroxisome,503.735,0.36793369855016406,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
vacuole,463.8,0.7285441458737009,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
vacuole,473.78,0.22027853962215443,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
vacuole,483.765,0.31398155443078,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
vacuole,493.745,0.6125970336829925,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
vacuole,503.735,0.3234139588164413,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-6
peroxisome,463.8,0.8343287605409906,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
peroxisome,473.78,0.15139275900855015,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
peroxisome,483.765,0.34345919653382706,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
peroxisome,493.745,0.614880742255253,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
peroxisome,503.735,0.3648140925815655,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
vacuole,463.8,0.7353779343024522,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
vacuole,473.78,0.23833369428316,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
vacuole,483.765,0.32712362209843665,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
vacuole,493.745,0.6204347483577741,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
vacuole,503.735,0.32410793427367757,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-7
peroxisome,463.8,0.8302599903766186,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
peroxisome,473.78,0.15071610787591122,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
peroxisome,483.765,0.3485149924050963,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
peroxisome,493.745,0.6224714913985538,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
peroxisome,503.735,0.37558435770203125,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
vacuole,463.8,0.7386096441752393,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
vacuole,473.78,0.23748349389995185,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
vacuole,483.765,0.3324181727533877,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
vacuole,493.745,0.6290081833158643,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
vacuole,503.735,0.33055523704876927,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-8
peroxisome,463.8,0.8321139229297724,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
peroxisome,473.78,0.15786654434569833,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
peroxisome,483.765,0.35905590153150674,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
peroxisome,493.745,0.6293153585396684,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
peroxisome,503.735,0.38449451986236993,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
vacuole,463.8,0.7431856313582904,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
vacuole,473.78,0.2518542150742779,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
vacuole,483.765,0.34870289832528606,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
vacuole,493.745,0.6388074335844252,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
vacuole,503.735,0.33840207399650707,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-50_hour-3_field-9
peroxisome,463.8,0.7716656349780913,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
peroxisome,473.78,0.04386628963363588,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
peroxisome,483.765,0.3587850251135336,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
peroxisome,493.745,0.6319852019687386,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
peroxisome,503.735,0.41306939070310367,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
vacuole,463.8,0.627584418113394,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
vacuole,473.78,0.054141090531825836,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
vacuole,483.765,0.30688066338993464,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
vacuole,493.745,0.5647882456228293,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
vacuole,503.735,0.3396548406138659,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-0
peroxisome,463.8,0.8377277558828283,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-1
peroxisome,473.78,0.08550918012699003,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-1
peroxisome,483.765,0.3222638222776063,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-1
peroxisome,493.745,0.5938089817893694,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-1
peroxisome,503.735,0.3606478189441932,EYrainbow_leucine_large,spectral-blue_EYrainbow_leu-75_hour-3_field-1
