organelle,wavelength,intensity,experiment,field_of_view
mitochondria,600.865,0.716495908680642,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
mitochondria,610.86,0.5925694565693371,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
mitochondria,620.86,0.5375545407466709,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
mitochondria,630.86,0.10762883528429627,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
mitochondria,640.855,0.017089423248415694,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,570.885,0.13998680172631148,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,580.875,0.3119620716210712,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,590.87,0.5123727185737166,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,600.865,0.7377179877047858,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,610.86,0.7722794556458573,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,620.86,0.697811636205126,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,630.86,0.12259109815464378,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
LD,640.855,0.014948380090439892,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-6
mitochondria,570.885,0.3287201475088412,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,580.875,0.5916696199357903,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,590.87,0.63963813857475,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,600.865,0.7162749874705182,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,610.86,0.5937598313207942,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,620.86,0.5422826233317142,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,630.86,0.11012152967272143,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,640.855,0.018598562452267518,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,570.885,0.148207121899387,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,580.875,0.3232400679026627,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,590.87,0.5206257660254736,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,600.865,0.7449231902034047,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,610.86,0.7744848431392822,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,620.86,0.7047042417160713,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,630.86,0.12367411093400496,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
LD,640.855,0.01642302894871914,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-100_field-7
mitochondria,570.885,0.3051216387270928,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,580.875,0.562721471534968,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,590.87,0.6379958623679962,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,600.865,0.7157822821597142,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,610.86,0.5817164831175714,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,620.86,0.5255145067075595,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,630.86,0.09473481404904743,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,640.855,0.020745186209646483,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,570.885,0.13677966394105273,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,580.875,0.30334138210277595,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,590.87,0.5099111114973723,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,600.865,0.73259586300585,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,610.86,0.7847720425861128,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,620.86,0.7088921299897902,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,630.86,0.10218315799713297,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
LD,640.855,0.016638522009103405,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-0
mitochondria,570.885,0.31398107704345085,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,580.875,0.5598175937855806,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,590.87,0.6333273568196206,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,600.865,0.7192495312710718,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,610.86,0.5933911403356426,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,620.86,0.5377635260749185,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,630.86,0.0972472491121875,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,640.855,0.022756726387901847,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,570.885,0.14191293166297275,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,580.875,0.30660321703157073,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,590.87,0.5160509611505877,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,600.865,0.7373814280867378,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,610.86,0.7838742671169163,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,620.86,0.7065589799504541,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,630.86,0.10442738298920583,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
LD,640.855,0.01858502759456127,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-1
mitochondria,570.885,0.3324747372337953,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,580.875,0.5833484100853549,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,590.87,0.6389687698737121,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,600.865,0.7121519524081141,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,610.86,0.585601517924617,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,620.86,0.5322778412016559,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,630.86,0.09730365639149992,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,640.855,0.02437010372129256,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,570.885,0.1438928859269409,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,580.875,0.310392887259334,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,590.87,0.5184237087698784,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,600.865,0.7366129432935877,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,610.86,0.7833288050516339,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,620.86,0.7057015636324012,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,630.86,0.10583843768853496,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
LD,640.855,0.019810050234660648,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-2
mitochondria,570.885,0.3404849108297278,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,580.875,0.5831696848205848,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,590.87,0.6368430619661883,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,600.865,0.71093956825286,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,610.86,0.5857219080472965,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,620.86,0.5349480182429801,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,630.86,0.10197193905056673,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,640.855,0.025428443821185285,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,570.885,0.14978407612757857,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,580.875,0.3104295579837309,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,590.87,0.5143010014444972,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,600.865,0.73828104284091,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,610.86,0.7793313254794711,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,620.86,0.7062786632200226,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,630.86,0.11053437699666438,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
LD,640.855,0.02133099323511932,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-3
mitochondria,570.885,0.3161985762269557,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,580.875,0.5549830058954865,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,590.87,0.6381419200138075,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,600.865,0.7229553596776247,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,610.86,0.6019102483742332,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,620.86,0.5481990577312528,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,630.86,0.10540146706207246,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,640.855,0.027028587595604888,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,570.885,0.1488332411339169,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,580.875,0.30331987436042634,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,590.87,0.5124077663174437,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,600.865,0.7354701024350315,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,610.86,0.7817135213168315,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,620.86,0.706599738376235,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,630.86,0.11104455202681604,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
LD,640.855,0.02241502601359922,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-4
mitochondria,570.885,0.31596485954161535,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,580.875,0.5539533935949525,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,590.87,0.6370566787840868,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,600.865,0.7232249610501074,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,610.86,0.6063485025457134,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,620.86,0.551766096148236,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,630.86,0.1063619000218621,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,640.855,0.026591171314649317,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,570.885,0.14850776976472504,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,580.875,0.30024647528606474,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,590.87,0.5132241723438535,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,600.865,0.7367418985447471,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,610.86,0.7777627128105322,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,620.86,0.7054173735285518,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,630.86,0.11350158565557104,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
LD,640.855,0.022524795074943777,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-5
mitochondria,570.885,0.349689559913998,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,580.875,0.5885733783362191,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,590.87,0.6429415097082637,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,600.865,0.7166831007465192,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,610.86,0.5963034228893547,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,620.86,0.5432602711540443,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,630.86,0.10551680562916095,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,640.855,0.02742322411650069,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,570.885,0.15955989745584853,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,580.875,0.3173623150282321,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,590.87,0.5207229756313135,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,600.865,0.7418371464083146,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,610.86,0.7821358508646064,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,620.86,0.7064204974309911,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,630.86,0.11368691528450563,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
LD,640.855,0.023246675490652246,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-150_field-6
mitochondria,570.885,0.30011788867031614,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,580.875,0.5642787535374957,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,590.87,0.6423321364178639,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,600.865,0.7184522308423021,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,610.86,0.5810281592741725,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,620.86,0.5330551812260513,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,630.86,0.11780095805323654,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,640.855,0.024769518187692692,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,570.885,0.13648830042892549,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,580.875,0.30268309059392845,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,590.87,0.5080343627239235,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,600.865,0.7258436456689639,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,610.86,0.7916319911134864,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,620.86,0.719647934896119,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,630.86,0.12718226024651097,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
LD,640.855,0.019718607209519862,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-0
mitochondria,570.885,0.31356927782768035,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,580.875,0.5746565733756024,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,590.87,0.6425245251438921,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,600.865,0.7185566611017278,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,610.86,0.58558845637079,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,620.86,0.5328365953404577,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,630.86,0.11740066170833721,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,640.855,0.025083753896739763,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,570.885,0.13960108981003536,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,580.875,0.30021896168156587,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,590.87,0.506067613563287,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,600.865,0.7332695715560321,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,610.86,0.7843899261931598,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,620.86,0.7099727021738869,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,630.86,0.1293022088030446,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
LD,640.855,0.02126236500996958,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-1
mitochondria,570.885,0.3088649946612218,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,580.875,0.5615559239252026,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,590.87,0.640074470671292,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,600.865,0.7248326412999454,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,610.86,0.5961473788005324,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,620.86,0.5432725762504119,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,630.86,0.12163716455613693,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,640.855,0.026167126258517442,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,570.885,0.14148096235201738,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,580.875,0.29933414293814126,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,590.87,0.5098147210245495,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,600.865,0.7363382472975061,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,610.86,0.7856839516458917,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,620.86,0.7130571000713274,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,630.86,0.1326813431650233,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
LD,640.855,0.02218587907993403,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-2
mitochondria,570.885,0.33994782667854323,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,580.875,0.5940615263624718,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,590.87,0.645246451534699,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,600.865,0.7158210440332322,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,610.86,0.5864270771419003,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,620.86,0.5374174607695266,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,630.86,0.12348539830032378,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,640.855,0.02973978249597204,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,570.885,0.15467064345345244,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,580.875,0.31021129459168734,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,590.87,0.5127364376596361,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,600.865,0.7380276552858451,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,610.86,0.7810797336125228,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,620.86,0.7099517155207699,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,630.86,0.13585219698845802,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
LD,640.855,0.025252903301656512,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-4
mitochondria,570.885,0.3055802220782223,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,580.875,0.5498205772975738,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,590.87,0.6373500907447485,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,600.865,0.7238856274095306,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,610.86,0.6002165541758173,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,620.86,0.548184354779857,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,630.86,0.13003597974398928,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,640.855,0.03155536159818621,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,570.885,0.1516213510118685,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,580.875,0.3116472327677776,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,590.87,0.5196618870604108,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,600.865,0.7336400059853793,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,610.86,0.7855347625872321,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,620.86,0.7107763076148096,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,630.86,0.13657324335892587,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
LD,640.855,0.026156244359156505,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-200_field-5
mitochondria,570.885,0.3109401432560745,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-250_field-0
mitochondria,580.875,0.5524401631581825,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-250_field-0
mitochondria,590.87,0.6471405790929909,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-250_field-0
mitochondria,600.865,0.7283676952665248,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-250_field-0
mitochondria,610.86,0.6015243538801617,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-250_field-0
mitochondria,620.86,0.5452369061173575,EYrainbow_rapamycin_CheckBistability,spectral-red_EYrainbow_rpmc-250_field-0
