1852,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
298,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
269,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1273,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
3889,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
71,62,NaN,NaN,NaN
2752,NaN,NaN,NaN,NaN
807,NaN,NaN,NaN,NaN
49,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1348,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
3764,16,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
889,83,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
724,NaN,NaN,NaN,NaN
25,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
25,150,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
271,NaN,NaN,NaN,NaN
3080,40,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
20,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1561,NaN,NaN,NaN,NaN
2082,NaN,NaN,NaN,NaN
1244,NaN,NaN,NaN,NaN
454,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1954,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
817,NaN,NaN,NaN,NaN
3194,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN
736,312,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
3102,30,27,NaN,NaN
NaN,NaN,NaN,NaN,NaN
53,NaN,NaN,NaN,NaN
1350,349,NaN,NaN,NaN
624,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
604,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
39,5730,53,63,89
NaN,NaN,NaN,NaN,NaN
686,NaN,NaN,NaN,NaN
448,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
2863,1507,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
2049,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
35,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1928,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
665,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1155,NaN,NaN,NaN,NaN
354,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
568,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
625,NaN,NaN,NaN,NaN
10097,NaN,NaN,NaN,NaN
370,NaN,NaN,NaN,NaN
119,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1362,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
186,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
47,NaN,NaN,NaN,NaN
78,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
183,347,124,NaN,NaN
8231,72,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
55,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
576,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
48,NaN,NaN,NaN,NaN
334,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
821,NaN,NaN,NaN,NaN
537,134,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
937,1196,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
