NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1252,29,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
16,14572,NaN,NaN,NaN
22,129,NaN,NaN,NaN
1910,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
392,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
264,834,153,NaN,NaN
62,88,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
56,NaN,NaN,NaN,NaN
16,NaN,NaN,NaN,NaN
43491,127,NaN,NaN,NaN
2396,33,21,NaN,NaN
187,NaN,NaN,NaN,NaN
2079,46,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
725,NaN,NaN,NaN,NaN
22,12,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1689,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1987,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
261,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
869,NaN,NaN,NaN,NaN
81,NaN,NaN,NaN,NaN
32,NaN,NaN,NaN,NaN
428,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
266,196,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
27,4724,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
201,1190,45,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
108,NaN,NaN,NaN,NaN
423,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
1452,196,NaN,NaN,NaN
31,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
2188,43,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
2568,NaN,NaN,NaN,NaN
260,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
17,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
2851,14,65,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
14,NaN,NaN,NaN,NaN
256,35,NaN,NaN,NaN
229,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
219,NaN,NaN,NaN,NaN
1250,NaN,NaN,NaN,NaN
844,NaN,NaN,NaN,NaN
62,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
309,NaN,NaN,NaN,NaN
140,NaN,NaN,NaN,NaN
1121,16,NaN,NaN,NaN
2202,92,NaN,NaN,NaN
423,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
412,133,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
972,NaN,NaN,NaN,NaN
3369,16,46,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
