0.0864384194904053,0,0
1.88349242467718,0,0
2.34040565342635,0,0
0.549753780355767,0.601370398036516,0
0.0509701603077072,0.0374659305630604,0
0.871686481230097,0,0
3.78504975308195,0,0
0.346879211255746,0,0
0.476884287396331,5.89754755342315,0.53026604919781
2.73822606131652,0,0
2.22375184864789,2.71493962755102,0
0.424881462810552,0,0
0,0.655639527747896,0
0,0,0
0.646156413497034,0,0
0.817197466119557,0,0
1.41552503699321,1.1273693183701,0
0.482345302576232,0.17060762604619,0
0,0,0
2.00232033306195,0,0
1.34073395585074,4.93552306106532,0
1.23208900084397,0,0
4.64610181525776,0,0
2.11879674916633,0,0
0,0,0
0.209043171241077,0,0
0.85365616678941,0,0
2.45758937630236,1.83805086089968,0
0.82660798548244,0,0
1.38187902693327,0,0
5.04347564763855,0,0
3.26789494005942,0,0
1.80238357901641,0,0
0.90718211218934,0,0
1.69721735214016,3.64551650198544,0
0,0,0
0,0,0
0.00507425465678785,0,0
5.08402569662087,0,0
1.48749933577477,0.0442955269582093,1.55532005421541
0.267665581915138,4.16441454527166,0
5.54408222983941,1.5372390711895,0
0,0,0
0.571904818221751,0,0
0.743490668263369,0,0
0,0,0
4.57390487604002,2.50614988507147,0
0.836076645380516,0,0
4.54882256789834,0,0
1.85920182508855,0,0
1.98428061207067,1.1321766068794,0
1.94921976612136,0,0
6.02857920029135,0,0
4.00910706661272,0,0
0.0800888026203861,0.731578700897648,0
1.10521304931877,0,0
0.752565572585566,0,0
5.600887337576,0,0
0.53206442814757,0,0
2.32294415749912,0,0
1.95952041839105,0,0
0,0,0
4.24506933825497,0,0
0.697935427798021,0,0
4.23384729271999,0,0
2.34081984860796,0,0
0.0113525462191397,0.00492992464431764,0
1.30559299863919,0,0
3.17858249660011,0,0
5.74226462452751,0.240941318655399,0
5.87795777626885,0,0
0.0111305575810661,0,0
0.00421347439214209,0.245220404689395,0
0,0,0
1.44897664550893,0.123842838533103,0
2.26368250848789,0,0
1.8322463471567,0,0
1.23984626540919,0,0
5.51057981350971,0,0
2.90729584180236,0,0
5.75172277355482,0,0
1.39267584463575,0,0
3.80843571567979,0,0
0.443933772555693,0,0
1.18947103069264,0,0
0,0,0
2.73580793072737,0,0
1.94268114459438,0,0
1.18845758630899,0,0
0.89377299452311,0,0
3.07194887841726,0,0
1.50749814412354,0,0
0.0655423668192138,0,0
3.05072616547744,0,0
5.82104739361202,0,0
1.89319493024745,0,0
3.35119371577122,0,0
0.308302161717997,0,0
4.37196095794248,0,0
1.43609081234347,1.46959762019274,0
3.41608792577037,0,0
5.20179696344302,0,0
0,0,0
2.05495649728824,0,0
0.124251374137675,0,0
0,0,0
2.01331119554097,0,0
1.5616572807926,0,0
0.70307028408144,0,0
0,0,0
5.566689620253,0,0
1.02506496838852,0,0
1.64542323418383,0,0
4.74047260006595,0,0
1.90659194115483,0,0
0.0578118185379926,0,0
0.067227118931368,0,0
0.0658118291581212,0,0
0.332876817131829,0,0
1.66747610135141,0,0
0.108120821632915,0.326938305664994,0
2.91655653812495,0,0
2.08005018981138,0,0
2.15728170159439,0,0
1.53172697487313,0,0
0,0.0514264724883529,0.286855472960908
3.95836520256531,2.09707162472223,0
0,0.0711088054731645,0
1.32978313220412,3.44360508096931,0
1.3222180341584,0,0
0,0,0
2.68087870044172,0.460463150906135,0
6.15494491733189,0,0
0.592867285946515,1.88871007769951,0
0,0,0
3.83826572664123,0,0
2.13240395725587,0,0
3.05953182941037,0,0
4.98771491603362,0,0
2.12509677027425,0,0
0.0666403003963611,0,0
0.423143213604617,0,0
2.56407140464688,3.33389908905637,0
1.34796812594193,0,0
4.84508236464803,2.55809704236635,0
0.0657963705792957,0,0
3.32166886757922,0,0
4.21622311281509,0,0
3.39621435078891,0,0
2.98359550041251,0,0
0.0463465653848634,0,0
0.0307565490661261,2.66713207420397,0
0.365252385313624,0,0
2.04883847564118,0,0
4.20580680583177,0,0
2.91866023260601,0,0
1.39604837701101,0.0043111460859883,0
0,0,0
5.18517830439524,0,0
0.968450961409672,0,0
0.52875763935501,0.0588185421776413,0
4.76958511668559,0,0
0.226557985391799,0,0
0,0,0
1.19569427436668,0,0
