filename,organelle,pixel_lower,pixel_upper,error_lower,error_upper
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-4,LD,23019,9647941,0.44795376262478837,187.75061786054837
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-5,LD,16314,9661585,0.4322390906923138,255.9834936279575
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-6,LD,16857,9659293,0.4210565754964406,241.2712126888972
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-100_field-7,LD,11846,9669336,0.3949719925313417,322.3971725793545
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-0,LD,24951,9653597,0.5456036386696114,211.09525267324133
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-1,LD,54372,9590575,0.4999586218311219,88.18676266401846
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-2,LD,35615,9625064,0.4795728751481202,129.60605407734568
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-3,LD,34098,9624850,0.457826472246838,129.23077955906442
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-4,LD,32830,9628396,0.4628376473241978,135.74121694016804
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-5,LD,23201,9647817,0.45040865057948787,187.29624740346722
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-150_field-6,LD,33958,9621380,0.4356494072971725,123.43331451737056
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-0,LD,43538,9626896,0.6010879169427877,132.9094322951182
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-1,LD,39602,9623508,0.5223160116064363,126.92571880770245
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-2,LD,37635,9623410,0.495732237414052,126.76058378777101
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-4,LD,30134,9634504,0.4648586943107491,148.6255707762557
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-200_field-5,LD,18882,9661792,0.503037084398977,257.4006820119352
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-0,LD,14283,9677273,0.6476082520970301,438.77909771026975
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-1,LD,17862,9668053,0.5711270983213429,309.1303916866507
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-2,LD,14302,9675416,0.5981097356975578,404.6259618601539
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-3,LD,19716,9667064,0.611083560624845,299.6238532110092
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-4,LD,18336,9667710,0.579922828768423,305.766019356063
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-5,LD,12351,9676026,0.5300403398849884,415.2444425371213
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-250_field-6,LD,12133,9677103,0.5459167604049494,435.41520809898765
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-0,LD,37565,9632903,0.5655250282273241,145.01923974407225
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-1,LD,46678,9613414,0.5433107526130782,111.89577950043066
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-2,LD,47023,9609566,0.5238631046545309,107.0560593569662
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-3,LD,40460,9622171,0.5243853441683839,124.70898298274946
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-4,LD,39545,9621479,0.5079705583886756,123.59155544708345
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-5,LD,39078,9620465,0.4955175430810393,121.98958954135652
EYrainbow_rapamycin_CheckBistability/LD_EYrainbow_rpmc-300_field-6,LD,46457,9607157,0.5040305519089519,104.2318842152087
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-0,mitochondria,48899,8767866,0.3371647245397504,60.455533337930085
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-1,mitochondria,100196,8541940,0.2701021145364949,23.026827979598657
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-2,mitochondria,113652,8485062,0.26564508664575515,19.83260329941052
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-3,mitochondria,135104,9184230,0.2622879529720558,17.830063405410232
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-4,mitochondria,123880,9226885,0.26221152604652836,19.530154960492588
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-5,mitochondria,144826,9142323,0.2600084379852964,16.41335894650856
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-0_field-6,mitochondria,109493,9274317,0.25762392032206227,21.82135756486303
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-1,mitochondria,24914,9614050,0.29215037876122796,112.73775182344802
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-2,mitochondria,36802,9560795,0.2656551146658197,69.01456692629193
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-3,mitochondria,29045,9593111,0.27344963612227796,90.31615466450756
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-4,mitochondria,41253,9536340,0.25310452303237047,58.509460819201415
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-5,mitochondria,31594,9571626,0.2474041126998794,74.95282767693537
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-6,mitochondria,30030,9571157,0.23429636969361245,74.67490305919436
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-100_field-7,mitochondria,19715,9615949,0.23645042516700848,115.32818815289221
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-0,mitochondria,73307,9422822,0.26511902092540485,34.07818275191135
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-1,mitochondria,128189,9196687,0.2550309266454587,18.29673066860841
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-2,mitochondria,86526,9345739,0.24470783876195243,26.43107958675185
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-3,mitochondria,78511,9375728,0.24261742892459828,28.97320148331273
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-4,mitochondria,71477,9424028,0.2596331274972757,34.23184889211769
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-5,mitochondria,43399,9529035,0.2548489955547204,55.95670403363614
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-150_field-6,mitochondria,74578,9390678,0.24162643771261946,30.425005669852585
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-0,mitochondria,143931,9184448,0.2795428060907396,17.838036047234308
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-1,mitochondria,100604,9311636,0.2594946503925797,24.018127792164915
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-2,mitochondria,84809,9366022,0.25444786472490744,28.10037023035889
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-4,mitochondria,71717,9397340,0.23748294634223877,31.118256354557136
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-200_field-5,mitochondria,44027,9523098,0.24982693071554218,54.03789366169211
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-0,mitochondria,48694,9509351,0.2563152381604089,50.05527511225043
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-1,mitochondria,49401,9502741,0.2512933205145813,48.33860326471232
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-2,mitochondria,40726,9547741,0.26866419943662717,62.985223007249964
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-3,mitochondria,62041,9468248,0.2684827765276095,40.973896486065435
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-4,mitochondria,51076,9506344,0.26466442813912033,49.259752103801354
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-5,mitochondria,30713,9575387,0.2478033903228149,77.25762257848493
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-250_field-6,mitochondria,34658,9548436,0.22968745857964637,63.27993531797577
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-0,mitochondria,66255,9473150,0.29293299967282405,41.883604948315046
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-1,mitochondria,94400,9371341,0.28781628540155557,28.572294023848507
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-2,mitochondria,106905,9321751,0.2831343010829579,24.688344364195913
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-3,mitochondria,100801,9328978,0.27217766977183744,25.18962602943162
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-4,mitochondria,88066,9379381,0.27525183858576574,29.315420991601734
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-5,mitochondria,95307,9345268,0.26918318928995083,26.394588487826923
EYrainbow_rapamycin_CheckBistability/mitochondria_EYrainbow_rpmc-300_field-6,mitochondria,117730,9258442,0.26703047953439213,20.99962802175619
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-0,peroxisome,17585,8850168,0.2803373294222676,141.087998979722
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-1,peroxisome,51682,8791901,0.4271416174222075,72.66334146039092
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-2,peroxisome,49236,8797854,0.4279828236644008,76.47514820674189
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-3,peroxisome,60044,9552546,0.4090692319221703,65.07981905138232
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-4,peroxisome,49429,9583002,0.424917903134295,82.38056840259271
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-5,peroxisome,56442,9570569,0.4383538238103744,74.32932066884645
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-0_field-6,peroxisome,53065,9577598,0.4359237657109998,78.6790273556231
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-0,peroxisome,15453,9654829,0.3472662307018135,216.9673251084294
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-1,peroxisome,6527,9680469,0.3460947027944218,513.3076515191685
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-2,peroxisome,12578,9664805,0.364336818932306,279.9526402688063
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-3,peroxisome,8528,9677668,0.39372114496768235,446.79907663896586
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-4,peroxisome,15769,9661494,0.41679441771951153,255.36538563197124
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-5,peroxisome,10339,9671331,0.3692895667392935,345.44169018109085
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-6,peroxisome,10369,9670656,0.3616420200892857,337.2857142857143
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-100_field-7,peroxisome,9581,9674358,0.38370044052863433,387.4392470965158
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-0,peroxisome,29550,9624233,0.3935015646847327,128.16076969172383
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-1,peroxisome,46170,9593249,0.43524165951790644,90.43494942448552
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-2,peroxisome,28171,9629793,0.4051341051269145,138.48843028690587
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-3,peroxisome,28433,9632660,0.4264864702705946,144.4870102597948
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-4,peroxisome,28178,9634679,0.43586134356293216,149.0305959875636
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-5,peroxisome,18601,9657669,0.4465061571329125,231.82671211502915
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-150_field-6,peroxisome,27293,9637583,0.442027694550166,156.08685723540367
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-200_field-0,peroxisome,50382,9583977,0.43677124602300804,83.0853395289161
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-200_field-1,peroxisome,32815,9619710,0.41215554271647115,120.82330628752293
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-200_field-2,peroxisome,28597,9631233,0.41995741243850504,141.43818195168515
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-200_field-3,peroxisome,25958,9635165,0.4045633776475539,150.16699655564733
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-200_field-4,peroxisome,25934,9640018,0.43726184454560785,162.53613218681505
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-200_field-5,peroxisome,15514,9663718,0.4356641392867172,271.3765234484695
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-0,peroxisome,15299,9664729,0.44218040983843465,279.33550102604124
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-1,peroxisome,18981,9657899,0.45815732940693715,233.11928842115427
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-2,peroxisome,14103,9667352,0.44104953715286466,302.331498623968
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-3,peroxisome,20675,9650384,0.4224215429879045,197.17195161817588
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-4,peroxisome,17237,9660373,0.44248491849570015,247.988011808497
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-5,peroxisome,11233,9672656,0.4211532693461308,362.6520695860828
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-250_field-6,peroxisome,12669,9670146,0.4341374820094579,331.3736549928038
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-0,peroxisome,32314,9611677,0.36866664384890074,109.65849790646998
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-1,peroxisome,39749,9603554,0.41502913107941614,100.2730803767202
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-2,peroxisome,40442,9601479,0.41331030465308793,98.12546883463295
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-3,peroxisome,33223,9620312,0.4204591475144275,121.751442745773
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-4,peroxisome,33766,9618852,0.4195785078781252,119.52447934788012
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-5,peroxisome,30714,9625084,0.4136899951511233,129.64123700231667
EYrainbow_rapamycin_CheckBistability/peroxisome_EYrainbow_rpmc-300_field-6,peroxisome,38118,9608283,0.4186720852325773,105.5333406557197
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-0,vacuole,37446,8787832,0.29941469967376705,70.26667946011642
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-1,vacuole,92196,8398849,0.17935324980011555,16.338679148015647
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-2,vacuole,94426,8408357,0.18715302484049795,16.66542526940435
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-3,vacuole,120936,9062953,0.19003889216263994,14.241528972696916
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-4,vacuole,103613,9168295,0.19511593441462208,17.265019311417557
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-5,vacuole,111224,9119247,0.19173873993459534,15.720644185898177
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-0_field-6,vacuole,111806,9125503,0.19484337559360432,15.902937306670152
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-0,vacuole,39603,9478396,0.1792542501765249,42.90187025872214
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-1,vacuole,21385,9590092,0.19576879417042,87.79241275769893
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-2,vacuole,32988,9531144,0.19614232031584455,56.67093183655996
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-3,vacuole,22873,9585213,0.20043815449327432,83.99608289883012
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-4,vacuole,37487,9513103,0.2012995032890321,51.0839199892603
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-5,vacuole,28215,9558749,0.2007056530491752,67.99556832812867
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-6,vacuole,29558,9552185,0.2008794166219256,64.91769910903
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-100_field-7,vacuole,17967,9595952,0.1738024299644018,92.82572357220245
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-0,vacuole,72697,9332169,0.19799868721725464,25.417241576537684
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-1,vacuole,102093,9178639,0.19607289572086217,17.627871915865324
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-2,vacuole,64938,9377966,0.202071184520883,29.181938125851843
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-3,vacuole,59317,9393104,0.193704608391243,30.673964156957
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-4,vacuole,60915,9402272,0.20506234514704297,31.651513519336422
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-5,vacuole,36103,9512454,0.1931943448526815,50.9030362704282
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-150_field-6,vacuole,57050,9418537,0.20317602772168625,33.5428735251486
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-200_field-0,vacuole,116623,9062449,0.18311641614812232,14.229467449860962
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-200_field-1,vacuole,74404,9288732,0.1812097536264357,22.622558427261833
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-200_field-2,vacuole,68560,9338726,0.19012651066827138,25.897599014980504
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-200_field-3,vacuole,64849,9358242,0.19012507109643903,27.4366054308884
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-200_field-4,vacuole,57650,9401058,0.19328125523854225,31.518617360109968
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-200_field-5,vacuole,37207,9512995,0.19968014254050545,51.05373175980637
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-0,vacuole,39255,9480628,0.17949245541838135,43.34992226794696
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-1,vacuole,41172,9477479,0.1855856911683172,42.720404419222085
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-2,vacuole,35418,9512668,0.18974606235936997,50.96254151933998
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-3,vacuole,56066,9387931,0.18004669280693134,30.147788835473687
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-4,vacuole,43034,9455495,0.1764896466023877,38.778569758810335
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-5,vacuole,25211,9572625,0.19897713550586804,75.55168385910358
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-250_field-6,vacuole,30161,9537598,0.1864898287268905,58.972348976689545
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-0,vacuole,78218,9273024,0.18347939498573787,21.752139318420657
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-1,vacuole,89590,9218369,0.18627367405537687,19.166642063044875
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-2,vacuole,95238,9188788,0.1865436596544835,17.998174481921104
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-3,vacuole,81104,9289187,0.1977466285984576,22.648764693117734
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-4,vacuole,87078,9267217,0.20151766559981116,21.446380675335735
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-5,vacuole,80831,9279180,0.19238696840161085,22.085503203633007
EYrainbow_rapamycin_CheckBistability/vacuole_EYrainbow_rpmc-300_field-6,vacuole,102789,9182553,0.19890474577911083,17.76895747665812
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-0,ER,441293,8236072,0.30158290825392137,5.628592672779063
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-1,ER,152565,9227615,0.32342759262517673,19.561926425602007
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-2,ER,207873,9046264,0.31830417845724157,13.852032878860264
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-3,ER,220518,9007691,0.31883488014666655,13.023726318863798
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-4,ER,261261,8888659,0.3222782664688054,10.964597141373359
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-5,ER,233222,8965095,0.31764031308862445,12.210149911540341
EYrainbow_1nmpp1_1st/ER_1nmpp1-0_field-6,ER,211329,9022375,0.312176768549663,13.32791936810975
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-0,ER,233837,9020665,0.34455539789262124,13.291817883102512
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-1,ER,307835,8822398,0.3510371409348523,10.060549872851881
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-2,ER,212476,9080229,0.34320197577447226,14.666844882643971
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-3,ER,187910,9142895,0.3377046293084702,16.431259468794984
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-4,ER,173002,9170761,0.3273038233563578,17.35023374520165
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-5,ER,179616,9158154,0.33190064563338223,16.922753125612097
EYrainbow_1nmpp1_1st/ER_1nmpp1-1500_field-6,ER,190194,9125541,0.3314714345218696,15.904056731853458
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-0,ER,282787,8890972,0.34982977796911263,10.998832197695075
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-1,ER,153365,9242817,0.3359502837828661,20.24664684969256
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-2,ER,172701,9180727,0.3330132413936726,17.702871764612873
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-3,ER,199348,9096541,0.33071051631836784,15.090804878008319
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-4,ER,288096,8850930,0.33957647236320687,10.43252105733394
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-5,ER,292809,8839907,0.34070496299252634,10.285886660903097
EYrainbow_1nmpp1_1st/ER_1nmpp1-3000_field-6,ER,286255,8845220,0.33515082401757157,10.356090798821695
EYrainbow_1nmpp1_1st/ER_1nmpp1-500_field-0,ER,488132,8342117,0.3596581519012151,6.146514432906895
EYrainbow_1nmpp1_1st/ER_1nmpp1-500_field-1,ER,190255,9144194,0.34271905521910023,16.4720481901667
EYrainbow_1nmpp1_1st/ER_1nmpp1-500_field-2,ER,278438,8909184,0.3523889316377774,11.275392839786166
EYrainbow_1nmpp1_1st/ER_1nmpp1-500_field-3,ER,257695,8958424,0.34781159232505154,12.09120749786747
EYrainbow_1nmpp1_1st/ER_1nmpp1-500_field-4,ER,265321,8943105,0.35085021217286433,11.826015606507605
EYrainbow_1nmpp1_1st/ER_1nmpp1-500_field-5,ER,216116,9070182,0.34350691254494187,14.416656865020203
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-0,golgi,4193,9689853,0.442532981530343,1022.6757783641161
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-1,golgi,7064,9682349,0.41604334766476236,570.2543730490606
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-2,golgi,5734,9684448,0.3853494623655914,650.836559139785
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-3,golgi,4542,9688225,0.40907862739800055,872.5772313789066
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-4,golgi,4928,9687397,0.4130416561897578,811.9518062190931
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-5,golgi,5152,9687003,0.41801217038539557,785.9637322515213
EYrainbow_1nmpp1_1st/golgi_1nmpp1-0_field-6,golgi,4738,9688222,0.4266162434719971,872.34125697821
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-0,golgi,0,9699328,0.0,0.0
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-1,golgi,11683,9669730,0.39472261639299955,326.7021420366241
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-2,golgi,13786,9664826,0.3995710393600371,280.1236450060866
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-3,golgi,10884,9671716,0.39417644502390264,350.27220049253947
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-4,golgi,8699,9678452,0.41669860126461006,463.6162100019161
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-5,golgi,7990,9679893,0.4111139696423977,498.06498585027015
EYrainbow_1nmpp1_1st/golgi_1nmpp1-1500_field-6,golgi,7592,9681080,0.41604559403770275,530.5282770714599
EYrainbow_1nmpp1_1st/golgi_1nmpp1-3000_field-0,golgi,16744,9658001,0.4051588549858446,233.6971229462579
EYrainbow_1nmpp1_1st/golgi_1nmpp1-3000_field-1,golgi,7896,9680229,0.4134247866380439,506.844808628724
EYrainbow_1nmpp1_1st/golgi_1nmpp1-3000_field-2,golgi,9011,9677536,0.4135003671071953,444.08663729809103
EYrainbow_1nmpp1_1st/golgi_1nmpp1-3000_field-3,golgi,9078,9677491,0.4157164445665613,443.1694371937537
EYrainbow_1nmpp1_1st/golgi_1nmpp1-3000_field-4,golgi,12825,9668792,0.4199960702122085,316.63583966465814
