experiment,filename,organelle,pixel_lower,pixel_upper,error_lower,error_upper
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-0_field-6,LD,2246.0,3016.0,0.01595635092605091,0.02142669385261333
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-1,LD,500.0,744.0,0.01564015139666552,0.023272545278238292
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-2,LD,611.0,858.0,0.014823980396438364,0.020816653322658127
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-3,LD,578.0,837.0,0.0163055743624464,0.02361205145565335
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-4,LD,852.0,1303.0,0.016580068889018622,0.025356607702337167
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-5,LD,657.0,910.0,0.017407201335346952,0.02411043107331161
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-6,LD,652.0,1192.0,0.01628574996877732,0.029773947795678782
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-100_field-7,LD,465.0,1000.0,0.01550413443584956,0.03334222459322486
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-0,LD,1008.0,1200.0,0.022041940915352824,0.026240405851610506
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-1,LD,2069.0,2630.0,0.019024762535286382,0.024183240922089507
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-2,LD,1353.0,1688.0,0.018218787030054938,0.022729720995367877
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-3,LD,1298.0,1891.0,0.017427965305190793,0.02539004806788582
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-4,LD,1232.0,1492.0,0.017368747532848363,0.0210342299667287
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-5,LD,852.0,1167.0,0.016540156471433285,0.022655355166857565
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-150_field-6,LD,1196.0,1867.0,0.015343562374916611,0.023951865346128188
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-200_field-0,LD,1801.0,2159.0,0.024864700684780208,0.029807267506074663
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-200_field-1,LD,1571.0,1834.0,0.020720126615668688,0.024188868372461092
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-200_field-2,LD,1505.0,1787.0,0.019824020653863378,0.023538554756447748
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-200_field-4,LD,1116.0,1689.0,0.01721584598296927,0.02605516475379489
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-200_field-5,LD,738.0,1092.0,0.019661125319693093,0.029092071611253198
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-0,LD,635.0,699.0,0.028791657220584903,0.031693493538880076
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-1,LD,772.0,884.0,0.024684252597921664,0.028265387689848123
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-2,LD,665.0,701.0,0.02781030444964871,0.029315824690531952
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-3,LD,904.0,886.0,0.028018844532606002,0.02746094718571783
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-4,LD,1.0,890.0,3.162755392497944e-05,0.028148522993231704
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-5,LD,599.0,694.0,0.025705947987297226,0.0297828512574028
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-250_field-6,LD,498.0,594.0,0.022407199100112487,0.02672665916760405
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-0,LD,1493.0,1871.0,0.0224764772299586,0.028167105758374104
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-1,LD,1828.0,2226.0,0.021277091044532907,0.025909630560793352
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-2,LD,1822.0,2290.0,0.020298121699605622,0.025511909271183797
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-3,LD,1640.0,1856.0,0.02125536244281141,0.024054849203571937
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-4,LD,1603.0,2021.0,0.020591144394918368,0.025960513301391156
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-5,LD,1500.0,1921.0,0.019020326388800832,0.024358697995257597
EYrainbow_rapamycin_CheckBistability,LD_EYrainbow_rpmc-300_field-6,LD,1844.0,2293.0,0.02000629265170173,0.0248776730207983
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-0,mitochondria,2938.0,3115.0,0.020257877680479902,0.02147831483141419
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-1,mitochondria,6892.0,5259.0,0.01857902284907105,0.014176883511791156
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-2,mitochondria,7648.0,6182.0,0.017876092129190294,0.014449529490409832
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-3,mitochondria,9193.0,7017.0,0.017847089291746426,0.013622650447099387
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-4,mitochondria,8754.0,6562.0,0.01852921939789562,0.013889506247314491
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-5,mitochondria,10255.0,7620.0,0.01841096579025323,0.013680308076229119
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-0_field-6,mitochondria,7446.0,5962.0,0.017519546552912747,0.01402787221977784
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-1,mitochondria,1.0,1215.0,1.1726353807547082e-05,0.014247519876169705
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-2,mitochondria,2783.0,1850.0,0.020089076248980386,0.013354218850382219
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-3,mitochondria,2186.0,1463.0,0.020580509711251496,0.013773689710686612
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-4,mitochondria,2962.0,2032.0,0.018173117039291236,0.012467175497582644
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-5,mitochondria,1.0,1526.0,7.830730920424112e-06,0.011949695384567196
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-6,mitochondria,2086.0,1493.0,0.016275132440255597,0.01164850083092119
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-100_field-7,mitochondria,1336.0,941.0,0.01602321927583684,0.0112858153731755
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-0,mitochondria,6307.0,3846.0,0.022809631617397092,0.01390928225788952
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-1,mitochondria,9242.0,6521.0,0.018386880497213716,0.012973474109752288
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-2,mitochondria,6536.0,4223.0,0.018484737930195793,0.011943244840761449
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-3,mitochondria,5827.0,3939.0,0.018006798516687267,0.012172435105067984
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-4,mitochondria,5075.0,3733.0,0.018434435161641845,0.01355975299673084
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-5,mitochondria,3058.0,2267.0,0.017957285384601833,0.013312349891070097
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-150_field-6,mitochondria,5424.0,3719.0,0.017573303094119554,0.01204924671958529
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-200_field-0,mitochondria,10124.0,7241.0,0.01966283405842138,0.01406347110006215
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-200_field-1,mitochondria,7295.0,5113.0,0.01881648318768507,0.013188304117701681
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-200_field-2,mitochondria,6434.0,4395.0,0.019303582893797293,0.013186081258663211
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-200_field-4,mitochondria,5486.0,3518.0,0.018166284753036544,0.011649469515344981
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-200_field-5,mitochondria,2981.0,2119.0,0.01691539465471259,0.01202405946774102
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-0,mitochondria,3851.0,2357.0,0.020270874895382072,0.012406765029450933
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-1,mitochondria,3993.0,2508.0,0.020311617757023608,0.012757710326725572
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-2,mitochondria,3165.0,1959.0,0.02087909913119199,0.01292327178451978
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-3,mitochondria,4929.0,3082.0,0.0213302752293578,0.01333737233858404
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-4,mitochondria,3994.0,2423.0,0.020696016250051817,0.012555445010985367
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-5,mitochondria,2280.0,1554.0,0.018395849638134273,0.012538223832307308
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-250_field-6,mitochondria,2724.0,1665.0,0.018052646926278396,0.011034382207141532
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-0,mitochondria,4520.0,3327.0,0.01998426018445649,0.014709653458780253
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-1,mitochondria,6960.0,4354.0,0.02122035324570791,0.013274916383881069
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-2,mitochondria,8019.0,5091.0,0.021238052105928062,0.013483342470542432
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-3,mitochondria,7743.0,4910.0,0.020907249898744432,0.013257729175104632
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-4,mitochondria,1.0,4283.0,3.1255176638630772e-06,0.01338659215432556
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-5,mitochondria,7609.0,4684.0,0.021490707789640174,0.013229396147545614
EYrainbow_rapamycin_CheckBistability,mitochondria_EYrainbow_rpmc-300_field-6,mitochondria,15291.0,5673.0,0.034682434915148136,0.012867271811760863
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-0,peroxisome,395.0,523.0,0.006297028440249968,0.008337584491774009
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-1,peroxisome,1019.0,584.0,0.008421835613041861,0.0048266457291623625
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-2,peroxisome,729.0,547.0,0.0063368161193303315,0.004754785208880235
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-3,peroxisome,844.0,717.0,0.005750023844885613,0.004884795138368465
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-4,peroxisome,692.0,554.0,0.005948799064697488,0.004762477863934116
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-5,peroxisome,772.0,548.0,0.0059956973881437415,0.00425601317189478
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-0_field-6,peroxisome,822.0,575.0,0.006752649305840795,0.0047235685533557874
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-0,peroxisome,295.0,267.0,0.0066293624575833165,0.006000134834490663
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-1,peroxisome,108.0,113.0,0.005726708733230819,0.005991834137547059
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-2,peroxisome,232.0,187.0,0.006720157576108681,0.005416678735915187
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-3,peroxisome,176.0,164.0,0.008125577100646353,0.007571560480147738
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-4,peroxisome,316.0,259.0,0.008352275730824126,0.006845694348998256
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-5,peroxisome,168.0,157.0,0.006000642926027789,0.0056077436868235886
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-6,peroxisome,199.0,209.0,0.006940569196428571,0.007289341517857143
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-100_field-7,peroxisome,163.0,154.0,0.006527833400080096,0.006167400881057269
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-0,peroxisome,498.0,443.0,0.0066315999733670685,0.005899194353818496
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-1,peroxisome,922.0,636.0,0.00869163547921832,0.005995531632085521
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-2,peroxisome,456.0,354.0,0.006557848565470627,0.0050909613863521965
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-3,peroxisome,455.0,364.0,0.006824863502729946,0.005459890802183957
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-4,peroxisome,480.0,399.0,0.007424708812201272,0.006171789200142307
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-5,peroxisome,290.0,235.0,0.006961280875681125,0.0056410379509829805
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-150_field-6,peroxisome,478.0,363.0,0.00774151753178395,0.005879018544011661
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-200_field-0,peroxisome,977.0,765.0,0.008469800868653067,0.006631932102885974
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-200_field-1,peroxisome,592.0,454.0,0.007435504534150569,0.00570222813936547
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-200_field-2,peroxisome,514.0,448.0,0.00754827814083266,0.006579043982671268
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-200_field-3,peroxisome,410.0,336.0,0.0063899755310693074,0.005236662874242164
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-200_field-4,peroxisome,460.0,354.0,0.007755859045692126,0.005968639352554375
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-200_field-5,peroxisome,284.0,243.0,0.007975287840494243,0.006823925863521482
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-0,peroxisome,338.0,265.0,0.009769068470187,0.007659180901182115
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-1,peroxisome,371.0,248.0,0.00895507977503681,0.005986144970914094
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-2,peroxisome,316.0,258.0,0.009882411808856642,0.00806855141356017
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-3,peroxisome,476.0,342.0,0.009725400457665904,0.006987577639751553
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-4,peroxisome,353.0,312.0,0.009061737902708254,0.008009241432422026
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-5,peroxisome,225.0,201.0,0.008435812837432513,0.007535992801439712
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-250_field-6,peroxisome,266.0,225.0,0.009115208004934549,0.007710232335001028
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-0,peroxisome,542.0,542.0,0.006183614562298205,0.006183614562298205
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-1,peroxisome,747.0,655.0,0.007799611585607785,0.0068390168521728235
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-2,peroxisome,766.0,632.0,0.007828388639638627,0.006458931619127431
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-3,peroxisome,723.0,666.0,0.009150045560392832,0.008428672673888832
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-4,peroxisome,678.0,613.0,0.008424872011531389,0.007617177792136786
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-5,peroxisome,640.0,577.0,0.008620225203383439,0.007771671784925382
EYrainbow_rapamycin_CheckBistability,peroxisome_EYrainbow_rpmc-300_field-6,peroxisome,798.0,745.0,0.008764896479762755,0.008182766763688286
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-0,vacuole,12.0,1814.0,9.595087315294569e-05,0.014504573658286958
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-1,vacuole,5.0,14440.0,9.726737049335955e-06,0.02809081659848224
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-2,vacuole,3.0,15459.0,5.946022012173489e-06,0.030639851428729988
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-3,vacuole,7487.0,20902.0,0.011765075623649578,0.03284541347475938
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-4,vacuole,2.0,18035.0,3.766244282370399e-06,0.033962107816275074
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-5,vacuole,2.0,19336.0,3.447794359753207e-06,0.033333275870094006
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-0_field-6,vacuole,7556.0,19883.0,0.013167777632553479,0.034649936827429964
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-0,vacuole,2414.0,6957.0,0.01092643890427824,0.03148932703275216
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-1,vacuole,1341.0,3541.0,0.012276172690321873,0.03241605331575671
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-2,vacuole,2241.0,5724.0,0.013324692003995624,0.03403415307044665
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-3,vacuole,2.0,3943.0,1.752617973097314e-05,0.03455286333961355
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-4,vacuole,2465.0,6557.0,0.013236676063901194,0.03521009531480736
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-5,vacuole,1896.0,4985.0,0.013487078439880779,0.035460488408652784
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-6,vacuole,1.0,5562.0,6.796109906689411e-06,0.0377999633010065
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-100_field-7,vacuole,1468.0,3384.0,0.014200588144250115,0.032734870763039776
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-0,vacuole,4865.0,12747.0,0.013250390157942472,0.03471792874476726
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-1,vacuole,4.0,17296.0,7.682128871552885e-06,0.033217525240594674
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-2,vacuole,4071.0,11198.0,0.012667957007984764,0.03484543909983134
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-3,vacuole,5.0,10274.0,1.6327916819060555e-05,0.03355060347980563
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-4,vacuole,4013.0,10190.0,0.013509237315522999,0.03430329634816331
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-5,vacuole,2.0,6187.0,1.0702398407483116e-05,0.033107869473549024
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-150_field-6,vacuole,3789.0,9863.0,0.013494022244302703,0.03512576970059582
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-200_field-0,vacuole,7746.0,20113.0,0.012162435878714795,0.03158056710929392
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-200_field-1,vacuole,5229.0,12582.0,0.012735145982912643,0.03064326004150065
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-200_field-2,vacuole,4672.0,11529.0,0.012956112278911375,0.03197153648620917
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-200_field-3,vacuole,4472.0,11425.0,0.013111062899092897,0.033495951167740685
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-200_field-4,vacuole,5646.0,10164.0,0.01892915814530459,0.034076507862004224
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-200_field-5,vacuole,2341.0,6438.0,0.012563528736187364,0.03455104570848964
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-0,vacuole,2838.0,6611.0,0.012976680384087792,0.03022862368541381
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-1,vacuole,2760.0,6920.0,0.012440894482282994,0.03119238761499939
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-2,vacuole,2255.0,5744.0,0.012080788599592843,0.03077252759027108
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-3,vacuole,3892.0,9433.0,0.012498514757688739,0.030292520480287223
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-4,vacuole,2934.0,7533.0,0.012032825745489742,0.0308940955490028
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-5,vacuole,1812.0,4511.0,0.014301160982770731,0.035602945470904396
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-250_field-6,vacuole,1.0,5309.0,6.183144747418537e-06,0.03282631546404501
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-0,vacuole,7.0,11357.0,1.6420207176099686e-05,0.02664061327128059
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-1,vacuole,9.0,13544.0,1.8712613757097798e-05,0.028160404525125842
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-2,vacuole,5658.0,15130.0,0.011082383358796568,0.029635288126297645
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-3,vacuole,3.0,13206.0,7.314557676506372e-06,0.03219868289198105
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-4,vacuole,5154.0,14333.0,0.011927490853044703,0.03316971796598559
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-5,vacuole,4714.0,13590.0,0.011219855860315889,0.032345744832773214
EYrainbow_rapamycin_CheckBistability,vacuole_EYrainbow_rpmc-300_field-6,vacuole,5991.0,17103.0,0.011593053069517682,0.03309564123651493
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-0,ER,7.0,14262.0,4.783851902879606e-06,0.009746756548409848
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-1,ER,3957.0,4082.0,0.008388575256564904,0.008653566893428843
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-2,ER,1.0,5396.0,1.531243492215158e-06,0.008262589883992992
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-3,ER,6129.0,5316.0,0.00886158490653334,0.007686112801946686
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-4,ER,7770.0,6701.0,0.009584676359895346,0.008266012392234068
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-5,ER,6707.0,5753.0,0.009134702471831149,0.007835387404270852
EYrainbow_1nmpp1_1st,ER_1nmpp1-0_field-6,ER,6124.0,5499.0,0.009046418289009725,0.00812316364651608
EYrainbow_1nmpp1_1st,ER_1nmpp1-1500_field-1,ER,12832.0,11516.0,0.014632866933506666,0.013132177026672597
EYrainbow_1nmpp1_1st,ER_1nmpp1-1500_field-2,ER,8275.0,7414.0,0.01336619829784897,0.011975467574652843
EYrainbow_1nmpp1_1st,ER_1nmpp1-1500_field-3,ER,6430.0,5707.0,0.01155574885026589,0.010256401040197113
EYrainbow_1nmpp1_1st,ER_1nmpp1-1500_field-4,ER,5790.0,5287.0,0.010954145832032646,0.010002516237298205
EYrainbow_1nmpp1_1st,ER_1nmpp1-1500_field-5,ER,5856.0,5234.0,0.010820918965064841,0.009671565891931246
EYrainbow_1nmpp1_1st,ER_1nmpp1-1500_field-6,ER,5489.0,5264.0,0.009566267621957277,0.00917413604700002
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-0,ER,10208.0,8887.0,0.012628099500715032,0.010993918521047657
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-1,ER,4307.0,4025.0,0.009434602890182274,0.008816874073132959
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-2,ER,5219.0,4542.0,0.01006361345234583,0.008758178252645098
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-3,ER,6538.0,5853.0,0.010846285669730768,0.009709897525991768
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-4,ER,9440.0,9123.0,0.011126853198616686,0.010753207810485173
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-5,ER,10537.0,9711.0,0.012260580088222187,0.0112994678975729
EYrainbow_1nmpp1_1st,ER_1nmpp1-3000_field-6,ER,8727.0,8368.0,0.010217677389744622,0.009797355837903404
EYrainbow_1nmpp1_1st,ER_1nmpp1-500_field-0,ER,17305.0,15260.0,0.012750412426660262,0.01124364597693358
EYrainbow_1nmpp1_1st,ER_1nmpp1-500_field-1,ER,6021.0,5213.0,0.010846029967539368,0.00939052553077275
EYrainbow_1nmpp1_1st,ER_1nmpp1-500_field-2,ER,8782.0,8072.0,0.011114429774825855,0.01021585938765592
EYrainbow_1nmpp1_1st,ER_1nmpp1-500_field-3,ER,8698.0,7759.0,0.011739712567350156,0.010472341895846156
EYrainbow_1nmpp1_1st,ER_1nmpp1-500_field-4,ER,8735.0,8251.0,0.011550825616253407,0.010910802765850814
EYrainbow_1nmpp1_1st,ER_1nmpp1-500_field-5,ER,7256.0,6338.0,0.01153309406719585,0.010073973290778294
EYrainbow_1nmpp1_1st,golgi_1nmpp1-0_field-0,golgi,208.0,147.0,0.021952506596306067,0.015514511873350923
EYrainbow_1nmpp1_1st,golgi_1nmpp1-0_field-1,golgi,332.0,253.0,0.019553566169974675,0.014900759762059014
EYrainbow_1nmpp1_1st,golgi_1nmpp1-0_field-2,golgi,276.0,186.0,0.018548387096774192,0.0125
EYrainbow_1nmpp1_1st,golgi_1nmpp1-0_field-3,golgi,184.0,139.0,0.016572097631270828,0.012519138971449158
EYrainbow_1nmpp1_1st,golgi_1nmpp1-0_field-4,golgi,239.0,162.0,0.020031849803034112,0.013578073925069148
