filename,organelle,pixel_lower,pixel_upper,error_lower,error_upper
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-2,vacuole,945,1438,0.005147619566401569,0.007833097287286197
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-3,vacuole,836,1456,0.005937963903429955,0.01034171703755265
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-4,vacuole,829,1446,0.00652858717908332,0.011387620097653173
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-5,vacuole,946,1558,0.005566310289436367,0.009167348235667928
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-6,vacuole,932,1638,0.0057035849356816765,0.010024111721723804
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-7,vacuole,1398,2360,0.00525694345213474,0.008874382365549346
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-100_field-8,vacuole,1072,1860,0.005308744075946734,0.009211067146698625
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-0,vacuole,1125,1698,0.004456327985739751,0.006726084373143196
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-1,vacuole,912,1468,0.004413109645451158,0.007103558069651645
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-2,vacuole,858,1558,0.0047440271150454225,0.008614445507273623
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-3,vacuole,994,1632,0.005192579939089052,0.008525443119309188
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-4,vacuole,1072,1732,0.00565287547854333,0.00913319060525844
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-5,vacuole,1078,1764,0.005917322164707949,0.009682890814976643
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-6,vacuole,1321,2314,0.006566585474971417,0.011502709151463937
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-200_field-7,vacuole,1172,1932,0.0054805282256556054,0.009034454378811119
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-,vacuole,770,1348,0.005117605226603572,0.008959132266833265
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-0,vacuole,847,1306,0.0040201815963965505,0.006198768789721245
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-1,vacuole,702,1064,0.005033123978318851,0.007628552582523158
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-2,vacuole,305,526,0.004087814292607087,0.007049804321020747
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-3,vacuole,305,526,0.004087814292607087,0.007049804321020747
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-4,vacuole,716,1158,0.004323828158025049,0.006993006993006993
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-5,vacuole,776,1258,0.004232065531571427,0.006860745410717597
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-50_field-6,vacuole,671,986,0.004036333012512031,0.005931183830606352
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-0,vacuole,758,1030,0.003286820629786053,0.0044662602225325
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-1,vacuole,1892,2620,0.0034060019082251705,0.004716556553673333
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-2,vacuole,1534,2366,0.0034623787941712864,0.005340279157111645
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-3,vacuole,1266,2126,0.0034378071895247355,0.005773126449391459
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-4,vacuole,1615,2766,0.003339405606479481,0.005719378270911606
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-5,vacuole,1867,2884,0.0031509484911901708,0.004867346249915615
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-6,vacuole,2037,2788,0.003314410117981285,0.004536364952838401
EYrainbow_glucose_largerBF/vacuole_EYrainbow_glu-5_field-7,vacuole,1945,2638,0.0037289753849280376,0.005057602604339416
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-0,ER,9672,9099,0.017848574992802995,0.01679116871996634
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-1,ER,13205,13362,0.017117294624871344,0.017320809600721764
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-2,ER,9218,9020,0.01764835396264706,0.017269272373950584
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-3,ER,7318,7092,0.017701812270805313,0.017155131542026684
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-4,ER,7,7556,1.5853316060768024e-05,0.017112522307880455
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-5,ER,9003,8799,0.018089501137249542,0.017679609075492472
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-0_field-6,ER,11547,11218,0.018596928052258866,0.01806705974627522
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-0,ER,22045,22009,0.022627917790193165,0.02259096587182406
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-1,ER,9,15435,1.2059251120505417e-05,0.02068161567166679
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-2,ER,17034,16824,0.021105479073559422,0.020845284720768093
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-3,ER,7,15656,8.564975124865101e-06,0.01915617865069829
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-4,ER,15267,15043,0.018822981125236258,0.01854680717016631
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-5,ER,12586,12242,0.018471391797210947,0.017966532526732592
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-1000_field-6,ER,12250,12112,0.01927364325351685,0.01905651976217111
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-0,ER,17369,16485,0.019628694577105546,0.018629686804282623
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-1,ER,12797,12238,0.019079297538342723,0.01824587350740316
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-2,ER,9904,9600,0.018775640199282642,0.018199328141469445
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-3,ER,8210,7798,0.019102174530123733,0.018143575759549925
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-4,ER,8794,8476,0.020080559716488255,0.019354426217529502
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-5,ER,8844,8280,0.020122546398578408,0.018839290386728765
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-100_field-6,ER,10155,7330,0.02998697759023408,0.02164495772884449
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-0,ER,7,6099,1.9110958223445322e-05,0.016651104886399003
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-1,ER,1,5856,2.977581786727727e-06,0.017436718943077568
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-2,ER,4948,4630,0.017855918471926007,0.016708347317101337
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-3,ER,4665,4436,0.01861554607597058,0.01770172827288435
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-4,ER,5988,5580,0.01841951459595804,0.017164477529299577
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-5,ER,5906,5550,0.01768327005760686,0.016617363498089753
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-6,ER,6491,5926,0.01826567538819133,0.016675765267358162
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-200_field-7,ER,6882,6595,0.018055788766686256,0.0173028083284359
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-0,ER,12753,12528,0.019844641339968442,0.019494524167421364
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-1,ER,15731,15026,0.020182050278720387,0.019277572149771313
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-2,ER,20253,19438,0.019393815199051614,0.018613389613349397
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-3,ER,4,19175,3.789877804864877e-06,0.018167726727071003
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-4,ER,13508,13122,0.01854521391247999,0.018015272206067696
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-5,ER,11595,11610,0.01865722675892031,0.01868136288668088
EYrainbow_rapamycin_1stTry/ER_EYrainbow_rpmc-400_field-6,ER,15604,15358,0.018872853763201563,0.018575319667729403
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-0,golgi,2597,916,0.0684519887187327,0.02414402066475131
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-1,golgi,2041,638,0.07961771016188804,0.024887848644431443
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-2,golgi,1849,570,0.08128187093370846,0.02505714788113241
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-3,golgi,2451,760,0.08300033863867254,0.025736539112766677
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-4,golgi,2525,778,0.08849402446290261,0.027266673676094345
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-5,golgi,2412,662,0.09369173399627098,0.025714729645742698
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-0_field-6,golgi,2573,700,0.09811622940817571,0.026693105552165954
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-0,golgi,6310,2174,0.07102656461053579,0.024470959027465107
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-1,golgi,5165,1936,0.06715554342031699,0.025171951996463444
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-2,golgi,5889,2020,0.07245859684523956,0.024854196914142285
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-3,golgi,5838,1946,0.07013960641084173,0.023379868803613906
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-4,golgi,3061,1733,0.038715471010826674,0.021918951735303047
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-5,golgi,4282,1392,0.07368402939101405,0.023953332300862114
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-1000_field-6,golgi,4348,1430,0.0703047942436737,0.023122321933866926
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-0,golgi,1,2163,1.1346101479531632e-05,0.02454161750022692
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-1,golgi,3,1586,4.4489263257800454e-05,0.023519990508957173
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-2,golgi,3655,1372,0.0694629214337299,0.02607472727963815
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-3,golgi,2819,940,0.07333888339663874,0.02445496643946095
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-4,golgi,3112,1034,0.07627637932302263,0.025343758425451605
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-5,golgi,2593,976,0.07109173657948127,0.026758787081208532
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-100_field-6,golgi,2092,878,0.05855679337177406,0.02457593909197783
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-0,golgi,1,344,6.386511687316388e-05,0.021969600204368375
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-1,golgi,2127,884,0.0587487916033697,0.024416517055655295
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-2,golgi,1509,703,0.056371175613582875,0.02626172064701707
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-3,golgi,976,659,0.03919993573781026,0.026467989396738695
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-4,golgi,1507,588,0.05898469607421034,0.02301459939723668
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-5,golgi,2029,810,0.06586593085538062,0.02629443272196072
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-6,golgi,1916,818,0.06624485703419423,0.028281990111675828
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-200_field-7,golgi,1577,628,0.07366061002382175,0.029333457891540942
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-0,golgi,3366,1406,0.06061806656101426,0.025320558997262644
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-1,golgi,2987,1972,0.03969224227283599,0.026204587131581046
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-2,golgi,6228,2138,0.06783353119928551,0.023286462701360373
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-3,golgi,6724,2260,0.06902356902356903,0.023199474418986614
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-4,golgi,5219,1616,0.07389420626380472,0.02288044401653735
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-5,golgi,4735,1508,0.07449302267042147,0.02372449380929157
EYrainbow_rapamycin_1stTry/golgi_EYrainbow_rpmc-400_field-6,golgi,6049,1873,0.07719302723258722,0.023901891222786555
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-0,LD,1210,1638,0.08036129375041509,0.1087866108786611
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-1,LD,856,1182,0.07776869265013174,0.10738620877623331
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-2,LD,1057,1406,0.05653615746683783,0.07520325203252033
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-3,LD,1362,1858,0.062248628884826324,0.08491773308957952
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-4,LD,1541,1826,0.05465508068806526,0.06476325589643554
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-5,LD,1897,2408,0.048368179500254974,0.06139724630290668
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-0_field-6,LD,2268,2776,0.04734666610997453,0.05795165128804643
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-0,LD,3923,4820,0.09249086408110338,0.11363904279146528
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-1,LD,4366,5024,0.08236026485069137,0.09477278300730037
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-2,LD,4722,5190,0.07740349151708877,0.08507499385296287
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-3,LD,4660,5166,0.06940307399022995,0.07693911592994161
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-4,LD,4138,4582,0.05882436562655484,0.06513611486246357
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-5,LD,3728,4038,0.05788100857036393,0.06269407527015278
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-1000_field-6,LD,3361,3466,0.057732277513441094,0.05953587440094818
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-0,LD,3065,3742,0.06175326899441903,0.07539338746398566
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-1,LD,2698,3176,0.048093548904615056,0.056614199896611345
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-2,LD,2186,2610,0.04647010055058353,0.05548351438107183
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-3,LD,1771,2004,0.04173736802413273,0.047228506787330315
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-4,LD,1630,1904,0.03890771948250346,0.04544803551821263
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-5,LD,1625,1828,0.03661559260928346,0.041189725101397026
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-100_field-6,LD,1309,1280,0.03518344308560677,0.03440397795995162
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-0,LD,519,682,0.06696774193548387,0.088
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-1,LD,1622,1860,0.06168707689967293,0.07073857153723283
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-2,LD,1294,1398,0.06088265738213983,0.06577585395690223
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-3,LD,1073,1228,0.06101097401489737,0.0698243020412805
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-4,LD,1140,1284,0.05880532342927886,0.06623336428350356
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-5,LD,1494,1654,0.050438892640108035,0.05584064821066847
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-6,LD,1648,1798,0.0504670035216659,0.05506048078395345
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-200_field-7,LD,1811,1934,0.048949914857961456,0.05227450874395221
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-0,LD,2923,3352,0.07881892948631522,0.09038694890117298
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-1,LD,4005,4504,0.08284721360307806,0.09316950064126432
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-2,LD,5117,5538,0.07019493257610053,0.07597020453516605
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-3,LD,4994,5670,0.06806318400501547,0.07727638232047211
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-4,LD,4171,4612,0.06585096305652037,0.07281338806441427
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-5,LD,3387,3902,0.05959775474652918,0.06865971036934068
EYrainbow_rapamycin_1stTry/LD_EYrainbow_rpmc-400_field-6,LD,4161,4690,0.05597632340082061,0.0630927557678079
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-0,mitochondria,6549,3904,0.054174111574349815,0.032294355105552244
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-1,mitochondria,4015,2598,0.05151795108681705,0.033335899607360074
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-2,mitochondria,5291,2740,0.05513525905547914,0.028552373806844233
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-3,mitochondria,6978,3542,0.05915965816603364,0.03002916440586001
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-4,mitochondria,7225,3876,0.05749824918826001,0.03084611956452537
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-5,mitochondria,9338,5090,0.05675250244622855,0.030934915126504963
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-0_field-6,mitochondria,11335,6040,0.056305914728951724,0.030003328183755482
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-0,mitochondria,24601,12096,0.05840069318330188,0.028714880888793932
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-1,mitochondria,28164,12179,0.06495312554052651,0.028087775740593398
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-2,mitochondria,31101,13900,0.0631752783380764,0.02823498822865059
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-3,mitochondria,30270,13682,0.0628232481300381,0.02839602513760097
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-4,mitochondria,2,11638,4.8068025870211526e-06,0.027970784253876085
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-5,mitochondria,22466,10506,0.059452578986506334,0.027802403402129243
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-1000_field-6,mitochondria,22944,10444,0.06110578459571748,0.027815063385533183
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-0,mitochondria,17613,9556,0.05426547658293563,0.029441940284252135
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-1,mitochondria,11528,6312,0.04804374281094237,0.026305699568239787
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-2,mitochondria,6090,5690,0.02937261257089941,0.027443376934058725
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-3,mitochondria,9594,4858,0.0519738018234711,0.026317357646281278
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-4,mitochondria,9497,5062,0.04965829529352094,0.026468389046625566
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-5,mitochondria,9038,4966,0.05170983448047007,0.028412374201152286
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-100_field-6,mitochondria,6539,3326,0.05000229403398229,0.02543319008365577
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-0,mitochondria,2215,1246,0.05374126552795031,0.030230978260869564
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-1,mitochondria,7060,3326,0.06123741206880101,0.02884923973666178
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-2,mitochondria,4933,2743,0.056474601884394786,0.03140276362637237
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-3,mitochondria,4451,2384,0.05644823781562694,0.030234239261391738
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-4,mitochondria,4747,2590,0.055363765715751904,0.030206899769074667
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-5,mitochondria,7043,3654,0.05551570567138297,0.02880227012966539
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-6,mitochondria,6914,3792,0.05428919162969652,0.029775038278826903
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-200_field-7,mitochondria,6813,3899,0.0491119056543929,0.02810616764222485
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-0,mitochondria,13371,6430,0.05787259459319085,0.02783043775590585
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-1,mitochondria,21776,9884,0.062302942909950275,0.02827894414593812
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-2,mitochondria,29553,13678,0.06123095920836717,0.028339493792577615
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-3,mitochondria,30368,13910,0.06106391321395896,0.027970199973859626
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-4,mitochondria,25395,11700,0.06202480015045197,0.028576104026788264
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-5,mitochondria,23091,9960,0.06318736198031398,0.027255039856391116
EYrainbow_rapamycin_1stTry/mitochondria_EYrainbow_rpmc-400_field-6,mitochondria,25659,12162,0.057609020226807875,0.027305853852388533
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-0,peroxisome,440,442,0.015442931349150639,0.015513126491646777
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-1,peroxisome,602,614,0.016374714394516376,0.016701120661516702
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-2,peroxisome,436,474,0.017201246695861445,0.018700437921647533
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-3,peroxisome,396,322,0.019077901430842606,0.015512839042250808
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-4,peroxisome,443,458,0.016612915322883073,0.017175429385734645
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-5,peroxisome,458,418,0.01497368162945042,0.013665936508974401
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-0_field-6,peroxisome,606,608,0.015408085430968726,0.015458937198067632
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-0,peroxisome,1199,1326,0.022766975543065473,0.02517849005012912
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-1,peroxisome,934,934,0.021358823663930115,0.021358823663930115
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-2,peroxisome,1131,1348,0.0213803663585323,0.025482523299117186
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-3,peroxisome,1074,1105,0.023071965628356606,0.023737916219119228
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-4,peroxisome,1033,1054,0.022187855746719075,0.022638915737697874
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-5,peroxisome,806,846,0.021969635020579498,0.023059939488102053
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-1000_field-6,peroxisome,893,825,0.0254851598173516,0.023544520547945206
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-0,peroxisome,721,808,0.015185341196293176,0.017017691659646166
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-1,peroxisome,686,700,0.018153911294590874,0.01852439928019477
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-2,peroxisome,476,448,0.017263264788017263,0.01624777862401625
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-3,peroxisome,385,360,0.017032383648911697,0.015926384710670677
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-4,peroxisome,405,482,0.016493585827733658,0.01962940338016697
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-5,peroxisome,343,406,0.01576214328385644,0.018657230825789257
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-100_field-6,peroxisome,314,346,0.01672793138351713,0.018432688721964734
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-0,peroxisome,206,214,0.01882653993785414,0.019557667702431
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-1,peroxisome,321,350,0.01932105453232214,0.02106657036234501
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-2,peroxisome,241,240,0.016908720971023646,0.016838560303094087
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-3,peroxisome,251,270,0.020052728289526246,0.021570663897099943
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-4,peroxisome,309,278,0.020089721084454847,0.018074247448150314
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-5,peroxisome,302,272,0.018590335487842412,0.016743613419513696
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-6,peroxisome,371,368,0.018919883726860116,0.018766892753327553
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-200_field-7,peroxisome,365,416,0.0180362701981519,0.02055640658200326
EYrainbow_rapamycin_1stTry/peroxisome_EYrainbow_rpmc-400_field-0,peroxisome,889,982,0.02289938694554634,0.02529493586110968
