organelle,cell-idx,cell-area,label,area,bbox_area,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5
LD,13,188.0,4068,13.0,36.0,16,4,6,20,7,9
LD,13,188.0,4877,11.0,36.0,20,9,3,23,13,6
LD,13,188.0,6242,26.0,64.0,22,6,12,26,10,16
LD,13,188.0,6514,1.0,1.0,25,8,8,26,9,9
LD,13,188.0,7021,1.0,1.0,28,7,12,29,8,13
LD,14,225.0,28,44.0,120.0,9,3,11,15,8,15
LD,14,225.0,34,1.0,1.0,9,9,15,10,10,16
LD,14,225.0,407,6.0,8.0,9,3,10,11,5,12
LD,14,225.0,826,29.0,90.0,10,7,14,15,13,17
LD,14,225.0,828,21.0,42.0,9,9,15,16,12,17
LD,14,225.0,1258,7.0,27.0,11,7,1,14,10,4
LD,14,225.0,1263,13.0,36.0,10,13,10,13,16,14
LD,14,225.0,1689,79.0,240.0,11,1,10,21,7,14
LD,14,225.0,1696,25.0,75.0,11,13,8,16,16,13
LD,14,225.0,2159,3.0,3.0,14,13,3,17,14,4
LD,14,225.0,2630,13.0,45.0,14,7,13,17,12,16
LD,14,225.0,3118,32.0,56.0,14,14,6,21,16,10
LD,14,225.0,4070,16.0,36.0,18,1,10,21,4,14
LD,14,225.0,4472,2.0,2.0,19,4,10,20,6,11
LD,14,225.0,5263,6.0,12.0,21,8,11,24,10,13
LD,14,225.0,5641,6.0,12.0,21,3,10,23,5,13
LD,14,225.0,6734,22.0,54.0,23,7,11,29,10,14
LD,15,193.0,24,3.0,4.0,9,2,6,11,3,8
LD,15,193.0,27,3.0,4.0,9,3,6,10,5,8
LD,15,193.0,29,1.0,1.0,9,6,3,10,7,4
LD,15,193.0,32,1.0,1.0,9,8,7,10,9,8
LD,15,193.0,33,2.0,2.0,9,8,15,10,10,16
LD,15,193.0,38,19.0,45.0,9,11,3,12,14,8
LD,15,193.0,825,3.0,4.0,11,8,7,13,9,9
LD,15,193.0,832,10.0,27.0,10,12,6,13,15,9
LD,15,193.0,1255,34.0,84.0,9,5,14,16,9,17
LD,15,193.0,1261,25.0,80.0,11,11,3,15,15,8
LD,15,193.0,1692,56.0,224.0,9,7,6,17,11,13
LD,15,193.0,2154,16.0,30.0,12,7,15,17,10,17
LD,15,193.0,2632,1.0,1.0,15,10,12,16,11,13
LD,15,193.0,2633,2.0,2.0,15,13,7,17,14,8
LD,15,193.0,3113,2.0,2.0,16,10,10,17,11,12
