YFP Volume Fraction,YFP Total Volume,Organelle Total Volume,Organelle Volume Fraction,Cell Volume
0.0265355,1.579583346,15.25946196,0.256344469,59.52717456
0.015745543,1.694590157,26.3490209,0.244825942,107.6234842
0.163719434,22.76665447,15.10715255,0.108638468,139.0589613
0.018639512,1.457535301,15.80440719,0.202112733,78.19599953
0.12088125,15.52826659,34.41196635,0.267883184,128.4588521
0.092731393,8.564486819,28.62079205,0.309889661,92.35800893
0.028315603,1.204050901,7.133390694,0.167755579,42.5225244
0.023703368,2.384631024,12.85136524,0.127743302,100.6030455
0.051514601,4.154327671,17.84290858,0.221256094,80.64369332
0.040397064,2.734345614,31.48000591,0.465083789,67.68674081
0.04983854,3.337544603,21.55612489,0.321891064,66.96714292
0.012949566,0.821477223,18.82876208,0.296812001,63.43666027
0.037436363,5.473385383,25.27774747,0.172892436,146.2050515
0.017590567,1.093738245,12.73795871,0.204864295,62.17754388
0.052419089,5.567268494,25.23964725,0.237646041,106.2068911
0.099412282,6.987250551,1.683647504,0.023954378,70.28558642
0.031134919,2.980788781,20.55665575,0.214718273,95.7378032
0.015091461,0.922401568,16.67567227,0.272831551,61.12076188
0.015642736,0.957607734,15.24266011,0.248992246,61.21740875
0.058565961,6.280780139,27.0787459,0.252499332,107.2428419
0.118593882,14.74199554,4.3400461,0.03491406,124.3065436
0.036535184,4.001767615,26.68178665,0.24359835,109.5318859
0.043453339,2.879864436,16.30541609,0.246027129,66.27487029
0.034779118,3.982990993,33.43634421,0.291963144,114.5224831
0.026585788,2.55831478,11.45805638,0.119071141,96.22866058
0.014934036,1.206397979,19.18042743,0.237435076,80.78177737
0.050090317,2.544232314,13.48633632,0.265516186,50.79289718
0.060649301,3.806960159,15.96512136,0.254342941,62.77005873
0.019238,1.539683024,15.28891606,0.191031632,80.03342655
0.021847294,1.248645379,16.6619464,0.291530686,57.15331929
0.046947558,3.283561814,13.08522866,0.187089375,69.94105706
0.106170922,9.470458842,24.39875668,0.273528299,89.20011835
0.048282256,3.741241981,20.1059395,0.259475365,77.48689177
0.068811536,6.360580784,19.10246916,0.206658839,92.43480337
0.044649227,3.023036181,18.60339194,0.27476584,67.70634936
0.022224184,1.649995679,18.23439515,0.2456034,74.24325218
0.017679936,0.85668339,10.7956953,0.222797837,48.45511718
0.010075951,0.551563278,9.570583425,0.174835294,54.74056874
0.016409964,1.175885968,15.01573628,0.209550669,71.65682814
0.036637221,3.464286803,13.77079213,0.14563562,94.55648344
0.011257509,1.211092134,16.79062744,0.156074527,107.5808321
0.04740213,1.807249891,9.606293207,0.251962256,38.12592149
0.01293844,1.17353889,16.8213194,0.185457535,90.70173052
0.028936539,2.039610591,14.87590689,0.211048746,70.48564458
0.013617692,0.72994119,7.725751569,0.144130655,53.6024176
0.09838152,13.80316442,26.49624602,0.188850968,140.3024105
0.06319476,4.67303186,19.81336653,0.26794188,73.94650869
0.01087359,0.617281456,12.01520396,0.211651262,56.76887453
0.019093099,1.880009302,23.15263181,0.235134733,98.46538395
0.051501307,5.379502272,33.88367268,0.324389383,104.4537044
0.014623451,0.819130145,11.60782617,0.207227721,56.014833
0.023717822,2.013792735,16.93586622,0.199465342,84.90631028
0.050923229,4.534554271,17.47564827,0.196252241,89.04687258
0.011913895,1.434064524,35.6985276,0.296575574,120.3690752
0.049405915,3.999420537,15.49132687,0.191368516,80.95023785
0.043724233,2.682709903,18.30167482,0.298290431,61.35521939
0.064240962,6.083625606,30.12876244,0.318149209,94.70010174
0.025417926,1.739184635,24.30620631,0.355231604,68.42354689
0.058270905,5.517979861,20.25748742,0.213922877,94.69528315
0.019677944,1.929297935,20.55196905,0.209620549,98.04367512
0.013738718,2.26258298,64.03820976,0.388848888,164.6866218
0.027033584,2.696792369,26.4606634,0.265250885,99.75711648
0.052637328,3.755324448,21.73591744,0.304666249,71.34337159
0.011224235,1.204050901,14.00188274,0.130526389,107.2724283
0.018907128,1.070267468,14.94169336,0.263956918,56.60656096
0.025307906,2.917417681,2.388797143,0.020722249,115.2769269
0.03690524,1.94572748,6.734601704,0.12773736,52.72225528
0.145597784,19.05123034,4.03231443,0.0308167,130.8483537
0.020560954,1.028020068,7.445589452,0.148915794,49.99865527
0.051849459,4.480571482,19.87854863,0.230035834,86.41500885
0.023797763,2.271971291,25.56427881,0.267773037,95.46995132
0.034075307,3.274173503,23.47347039,0.244295456,96.08639797
0.019535883,1.159456423,6.130443633,0.103292912,59.35009008
0.090713044,8.327431963,20.7777909,0.226338285,91.7997189
0.02089465,0.931789879,6.749164936,0.151344678,44.59466314
0.047138597,2.534844002,11.15395596,0.207421772,53.77427774
0.019806732,1.307322323,22.49649722,0.340835679,66.00393865
0.173403474,17.21581552,24.24632707,0.244217147,99.28183736
0.037540321,4.022891315,15.77247985,0.147183682,107.1618788
0.103147403,5.731563939,15.52753123,0.279439355,55.56673018
0.017900448,1.286198623,9.104140952,0.126705315,71.85287317
0.083283727,9.313204631,25.96505076,0.232193566,111.8250226
0.045441775,5.104894172,23.08092945,0.205457425,112.3392326
0.017115975,1.009243445,7.892676953,0.13385359,58.96500019
0.026984095,2.328301158,12.00121913,0.13908941,86.28420463
0.015324862,1.424676212,13.52999259,0.145538525,92.9650246
0.013964264,1.358958035,8.480184561,0.087139951,97.31683825
0.042937054,2.264930058,15.225603,0.288636963,52.75001112
0.042744193,3.316420903,17.69025548,0.228003537,77.58763606
0.05444632,5.013358138,17.45745403,0.189592307,92.07891546
0.023110033,3.116919292,13.48317882,0.099969451,134.8729907
0.023004192,1.525600557,11.67038459,0.175975136,66.31837236
0.029075751,2.293094991,18.4434252,0.233857052,78.86623481
0.011183447,0.68769379,14.88587909,0.242077867,61.49211105
0.017568483,0.882501245,7.943402388,0.15813409,50.23206826
0.015637844,1.396511279,22.08081442,0.247256393,89.30331042
0.019162736,2.595868025,19.83617409,0.146430927,135.4643754
0.034500165,2.903335214,16.6725091,0.198118462,84.15424236
0.019904465,1.891744691,2.682352205,0.028223039,95.04122394
0.011958391,0.657181778,8.201875369,0.149245205,54.95570458
0.084709799,8.090377108,2.4552934,0.025707999,95.5069805
0.013399539,0.866071701,16.66002725,0.257757737,64.6344409
0.023976154,1.309669401,8.323104499,0.152371307,54.62383081
0.013445699,1.593665813,25.31004428,0.213539904,118.5260636
0.021040239,1.239257068,5.850857978,0.099336492,58.89938172
0.054936949,3.760018604,13.81596108,0.2018625,68.44243527
0.027371082,2.487902447,14.86493848,0.163539149,90.89529091
0.073644892,5.586045116,20.86426887,0.275068818,75.85108721
0.014575342,0.746370734,12.52771545,0.244644821,51.20776883
0.034224927,2.64280958,23.97410835,0.310469629,77.21885194
0.053967994,4.633131538,20.27248323,0.236139478,85.84961483
0.029899908,3.58398777,33.4936048,0.279424979,119.8661799
0.011374367,0.847295079,7.764527818,0.104233571,74.49162225
0.014128766,1.283851546,19.42493085,0.213771062,90.86791577
0.017340868,0.828518456,6.832529084,0.143004639,47.77837385
0.029012236,1.675813535,14.76558031,0.255626592,57.76230157
0.099349171,12.04755024,3.84880075,0.031738831,121.2647286
0.012767867,0.767494434,4.861311641,0.080871702,60.11140504
0.116635146,7.72892713,2.817343793,0.042515772,66.26585033
0.07372648,9.057373153,16.84275443,0.137099022,122.851018
0.045052783,3.156819614,8.828978754,0.126003419,70.06935837
0.026492557,1.786126191,11.90244551,0.176541958,67.41992459
0.047052527,5.452261683,29.26027837,0.252513566,115.8760649
0.096542329,8.850830308,18.82698676,0.205359395,91.67823444
0.034133412,3.062936503,14.72499646,0.164095588,89.73426201
0.023428665,3.614499781,31.33094858,0.203082679,154.2768135
0.020716028,1.488047313,11.8312432,0.164710061,71.83072559
0.070858398,8.226507619,21.7583977,0.187414305,116.0978494
0.095344135,15.07528058,3.439682369,0.02175439,158.1143992
0.054662584,7.642085252,27.95989349,0.199992539,139.8046832
0.06372874,7.764133296,16.65156092,0.136677587,121.8309549
0.012405143,0.995160979,6.945997573,0.086585081,80.22164393
0.087630641,8.144359897,28.02048159,0.30149119,92.93963652
0.12880685,19.95250821,4.768769078,0.030785609,154.9025394
0.010474942,0.77218859,21.55547748,0.292405733,73.71769776
0.012540406,0.77218859,3.210064259,0.052131705,61.57604621
0.063315494,6.837037573,21.40697456,0.198242757,107.9836404
0.040448912,3.75297737,16.27563155,0.175415815,92.78314815
0.180088481,24.43777385,4.55334312,0.033554801,135.6987061
0.175142641,29.67175729,3.708381352,0.021889357,169.4148107
0.014310393,0.83555969,8.4498631,0.144718401,58.38831171
0.072599814,4.79977406,14.09598252,0.213211225,66.11275976
0.128130562,11.24484964,1.683910606,0.019187488,87.76087045
0.066588407,4.719973416,16.72219778,0.235913302,70.88281003
0.033058181,1.858885602,13.8607093,0.246497058,56.23072903
0.019545819,0.783923979,5.503665084,0.137224584,40.1069905
0.030633775,1.833067746,17.62593898,0.294560333,59.8381282
0.059128227,4.424241615,5.601194312,0.074857732,74.82452639
0.04115236,3.196719936,18.18524444,0.234104249,77.6801127
0.257784341,28.11329765,23.20194553,0.212749792,109.0574298
0.029932749,1.889397613,7.968545978,0.12624155,63.12142037
0.037348955,3.126307603,10.28892117,0.122918311,83.70535733
0.033203336,2.649850814,5.931688052,0.07432563,79.80676421
0.229051451,19.09113066,26.71183129,0.320483046,83.34865635
0.106108517,10.27081237,21.92941197,0.226554366,96.79536243
0.061059283,3.661441337,5.087787016,0.084845448,59.96535057
0.013198844,0.659528856,14.02140666,0.280603883,49.96868373
0.019151641,1.103126557,10.24337453,0.177837645,57.59958485
0.298404547,37.38425488,7.375572501,0.058872495,125.2804466
0.043391732,2.814146258,13.16727019,0.20302806,64.85443541
0.015964423,0.901277868,6.20125996,0.109843522,56.45539993
0.084578487,8.951754653,31.15904265,0.294398673,105.8396164
0.04524812,4.227087082,32.82391431,0.351357893,93.42017068
0.076405219,7.984758608,2.002319691,0.019159962,104.5054077
0.020373044,1.703978468,9.408523929,0.112489845,83.63887355
0.010170999,0.352061667,3.9645415,0.114534896,34.61426735
0.021144415,1.107820712,9.339553843,0.178259348,52.39306622
0.034254787,2.112370002,15.22087621,0.246826019,61.66641687
0.029291018,2.264930058,16.63852667,0.215176347,77.32507269
0.015130392,0.812088912,6.365714384,0.118602476,53.67269392
0.257794114,28.90426286,4.688639046,0.041817484,112.1215005
0.11199995,10.28020068,24.19972643,0.263649343,91.78754706
0.015105144,1.084349934,10.46292303,0.14574996,71.78679859
0.142639854,12.86902747,24.73425201,0.274153591,90.22041966
0.061752767,4.191880915,16.16250226,0.238098187,67.88166888
0.011416738,0.589116523,2.74985349,0.053290573,51.60112415
0.035487192,2.546579391,31.99815593,0.445901948,71.76052064
0.061401825,4.626090304,11.66691733,0.15485431,75.34125047
0.026670762,2.086552146,10.17016009,0.129997194,78.23368955
0.103983455,6.757236929,8.425709578,0.129658676,64.98377018
0.035328165,1.614789513,8.109612374,0.177421095,45.70827601
0.118913105,13.93694786,2.026585126,0.01729127,117.202792
0.033868109,2.736692691,15.08136154,0.18664032,80.80441329
0.045072726,1.887050535,3.369322534,0.080477204,41.86679421
0.013940247,0.781576901,14.7412715,0.262926105,56.06621489
0.0489146,4.337399737,9.680715872,0.109173325,88.67290531
0.028111074,1.495088546,13.4831957,0.253514824,53.18503858
0.160476676,21.25748345,20.38564354,0.153894996,132.4646292
0.080616603,4.243516626,14.75553665,0.280319684,52.63824659
0.034427459,2.361160247,10.18807617,0.148549672,68.583633
0.136021878,10.06192244,22.67155564,0.306484928,73.97282394
0.080118796,4.147286437,16.3343447,0.315552844,51.76421324
0.011610201,0.586769445,15.83150099,0.313252353,50.53912877
0.011771163,0.945872345,24.91418756,0.310051317,80.35504515
0.051370902,3.565211148,19.3126017,0.278274056,69.40137364
0.06015761,4.372605904,17.73354148,0.243975217,72.6858313
0.086402491,9.069108542,37.09591535,0.353417261,104.9635074
0.098364651,9.045637764,7.7028406,0.083762721,91.96024836
0.054525396,5.20112436,7.987764839,0.083738824,95.38902532
0.011506163,0.525745423,7.426847026,0.162539716,45.69250638
0.015467036,1.250992457,19.16247628,0.236921264,80.88120054
0.053696672,5.248065916,34.73631011,0.355411743,97.73540346
0.022658441,1.739184635,17.55656164,0.228730355,76.75658808
0.065964475,5.527368172,21.36061591,0.254920925,83.7931054
0.022931854,1.225174601,12.51068731,0.234165199,53.42675745
0.011862394,0.558604512,6.393805053,0.135777343,47.09036804
0.01495393,1.070267468,27.20089111,0.380054727,71.57098485
0.033063448,5.205818516,26.3364289,0.167269211,157.4493523
0.043872345,4.438324082,34.09278028,0.337003382,101.164505
0.134710908,18.99724755,3.266598021,0.023163692,141.0223409
0.025807211,1.788473268,16.48777952,0.237914431,69.30130079
0.057573895,2.734345614,15.4190073,0.324659875,47.49280236
0.023308081,1.260380768,12.70932389,0.235032105,54.07484179
0.012133584,0.511662956,9.706789026,0.230186961,42.1691524
0.01171779,1.19466259,26.37591891,0.258706928,101.9528896
0.05796572,5.38184935,28.79494795,0.310138724,92.84538099
0.004133209,0.225319467,8.696898412,0.159533922,54.51441475
0,0,6.050258937,0.162786748,37.16677814
0.005386645,0.551563278,22.1935965,0.216745789,102.3945915
0.007720085,0.589116523,29.82464536,0.390837451,76.30958921
0,0,11.78724717,0.261331437,45.10458946
0.006456166,0.384920756,9.224679001,0.154722908,59.62064128
0,0,7.444883264,0.145465655,51.1796634
0,0,8.07933113,0.168872899,47.84267436
0,0,22.36955635,0.364979973,61.28981855
0,0,7.671939263,0.160472528,47.80842778
0,0,9.603677993,0.175722526,54.65251516
0.002979944,0.185419145,3.844911173,0.061793089,62.22234951
0,0,7.531417587,0.124331421,60.57533609
0,0,10.73875333,0.208435513,51.52074708
0,0,4.282463308,0.067319956,63.61357828
0.00287734,0.183072067,7.110835412,0.111760844,63.62546261
0,0,28.58717689,0.303300922,94.25351133
0.001841198,0.131436356,10.95737953,0.153494081,71.38633268
0,0,9.775331074,0.210106097,46.52568967
0,0,12.78844824,0.169574382,75.41497758
0,0,6.921378958,0.107528603,64.36779388
0.001925089,0.112659733,8.205319995,0.140209552,58.52183302
0,0,4.921878985,0.08330803,59.08048678
0,0,5.596855577,0.062473562,89.58758562
0,0,9.136651838,0.14629748,62.45255768
0,0,8.20082976,0.153052182,53.58192008
0,0,9.518228771,0.154487787,61.61152899
0,0,7.037031974,0.182637723,38.53000279
0,0,4.956167364,0.147227797,33.66325827
0,0,6.088630796,0.140682774,43.2791494
0,0,4.498353113,0.083937129,53.59193471
0,0,13.05135957,0.203438962,64.15368741
0,0,5.438041167,0.151475868,35.90037965
0,0,39.19381091,0.253483982,154.6204639
0,0,8.04545459,0.159009376,50.59735976
0,0,6.72556107,0.160288357,41.95913675
0,0,5.915225252,0.145706724,40.59678976
0,0,8.501523043,0.154931297,54.87285787
0,0,7.345886852,0.114630424,64.08322176
0,0,6.19738294,0.116482965,53.20419962
0,0,4.98878145,0.131559649,37.92030068
0,0,4.767372058,0.092732682,51.4098369
0,0,17.25685282,0.297266686,58.05175492
0,0,12.15186133,0.1641143,74.0451098
0.004789101,0.382573678,21.69417324,0.27157013,79.88423936
0,0,4.647296018,0.094363889,49.24867003
0,0,4.074765505,0.111374182,36.58626664
0,0,30.10928868,0.347155906,86.73131622
0,0,5.637731279,0.122604945,45.98290299
0,0,4.270921584,0.14084216,30.32416992
0,0,11.19998322,0.217233669,51.55730817
0,0,4.22670004,0.118597921,35.63890515
0,0,24.78916862,0.299364301,82.8060277
0,0,4.757491747,0.107012559,44.45732139
0,0,9.472425343,0.157702577,60.06512702
0,0,4.38810531,0.114167695,38.43561256
0,0,11.23905076,0.12762562,88.06265385
0.00797058,0.246443167,4.295076437,0.138913369,30.91910059
0.002163989,0.192460378,26.50470897,0.2980141,88.93776835
0,0,9.476479746,0.128949374,73.48992427
0,0,8.020760469,0.14204053,56.46811144
0,0,6.970471321,0.142492071,48.91830999
0,0,5.633677286,0.160360476,35.13133298
0,0,26.7023819,0.233069644,114.568253
0,0,3.656398202,0.08229628,44.42969003
0,0,12.01328223,0.209034268,57.4703962
0.005391268,0.354408745,15.19332784,0.231120984,65.7375525
0,0,26.72523198,0.397420813,67.24668433
0,0,3.886849244,0.10524204,36.93247725
0.003544434,0.230013622,15.92683472,0.245427247,64.89432159
0.008549386,0.467068478,16.78850561,0.307302719,54.63181607
0.005642863,0.309814267,17.41908203,0.317265884,54.90373497
0,0,16.82614611,0.308905093,54.4702775
0,0,5.528899291,0.164287825,33.65373712
0,0,9.742002034,0.189313133,51.45972631
0,0,5.701569239,0.116997688,48.73232385
0,0,4.114768098,0.078971129,52.10471417
0,0,7.005147652,0.21380192,32.76466205
0.00139037,0.075106489,9.929699562,0.183818471,54.01905198
0.005656936,0.406044456,18.11189155,0.252331503,71.77816219
0,0,6.253268306,0.185802696,33.65542288
0,0,33.33754389,0.225596813,147.7748883
0,0,11.32200378,0.139262798,81.29955721
0.009960172,1.119556101,5.203896682,0.046296656,112.403295
0,0,13.38974636,0.289509139,46.24982276
0.007134746,0.692387945,12.89706756,0.132898475,97.04451103
0,0,9.99040384,0.144394143,69.18842862
0,0,28.55530975,0.300507986,95.0234637
0,0,10.46912214,0.196193445,53.36122278
0,0,5.261975553,0.172000543,30.59278451
0,0,12.11924525,0.191496587,63.28700399
0.006730316,0.260525634,4.375634447,0.113038401,38.709274
0.00537365,0.335632123,15.41548163,0.2468101,62.45887675
0,0,8.004246898,0.194718854,41.10668666
0,0,16.80959983,0.288139229,58.33846321
0,0,4.133190461,0.128496855,32.16569351
0,0,28.83198097,0.432606287,66.64716124
0,0,14.41458247,0.29113001,49.51252706
0,0,8.144385744,0.196888448,41.36548294
0,0,9.884996486,0.121105511,81.62301119
0,0,16.58550281,0.391073959,42.41014369
0,0,22.58226339,0.243194314,92.85687232
0,0,4.853169159,0.109586187,44.28632212
0,0,13.92789216,0.243217664,57.26513413
0.005026679,0.424821078,12.55974811,0.148612734,84.51326987
0,0,4.919775588,0.143672565,34.24297171
0,0,22.82666785,0.329375716,69.30282576
0,0,4.729029054,0.110087682,42.95693188
0,0,7.392535182,0.163904596,45.10267178
0.008155463,0.577381134,15.37714016,0.217200901,70.79685237
0,0,5.895937874,0.170581126,34.56383488
0.006636779,0.375532445,13.68400956,0.241837296,56.58353685
0,0,6.963769357,0.220142945,31.63294358
0,0,6.892397226,0.108292379,63.64618897
0,0,10.39843929,0.187575951,55.43588745
0,0,18.07102493,0.376532657,47.99324733
0,0,13.59696036,0.224178089,60.65249471
0,0,11.83253701,0.185207122,63.88813187
0,0,9.751738404,0.226538627,43.04669149
0.006167258,0.471762634,7.040324614,0.092036753,76.49470851
0,0,9.918936702,0.182988612,54.20521295
0.002907636,0.164295445,13.88676409,0.245762482,56.50481702
0,0,6.058748611,0.110768791,54.69725326
0.000960925,0.089188956,25.06327881,0.27003274,92.81570366
0,0,10.78831528,0.226644482,47.60016737
0,0,4.721586551,0.116552096,40.5105246
0.001205323,0.072759411,5.651222342,0.09361739,60.3650919
0,0,7.602870343,0.143418465,53.01179568
0,0,10.42114344,0.167921595,62.05957857
0,0,6.190043051,0.125877088,49.17529581
0,0,4.436908539,0.079421842,55.8650925
0,0,4.408301757,0.105586108,41.75077422
0,0,6.315787526,0.181359792,34.82462939
0,0,6.76382005,0.205587302,32.89998938
0,0,23.59962911,0.262498731,89.90378353
0.002287897,0.110312656,5.439249361,0.112810656,48.21574102
0,0,5.017693801,0.151440314,33.13314436
0,0,6.747817854,0.118504396,56.94149806
0,0,15.23483923,0.231760581,65.73524796
0.001888648,0.129089278,14.24157843,0.208362188,68.35010988
0,0,9.093759422,0.120803534,75.27726318
0,0,4.202893201,0.120616392,34.84512457
0,0,10.4768526,0.26412544,39.66620023
0,0,4.141311098,0.099061636,41.80539758
0,0,17.5398952,0.217927811,80.48488667
0.003961895,0.377879523,13.76732758,0.144344176,95.3784762
0,0,5.322377129,0.101070192,52.66020583
0,0,5.464780526,0.178316452,30.6465301
0,0,5.712637975,0.110871614,51.52480236
0,0,7.947114344,0.076795339,103.4843319
0,0,4.514136912,0.088790681,50.84021054
0.003712675,0.220625311,15.06827992,0.253568484,59.42489261
0,0,5.082695313,0.108108015,47.01497216
0,0,8.744078684,0.148726601,58.79297048
0,0,3.461665889,0.091416796,37.86684786
0,0,7.819300041,0.144021484,54.29259471
0,0,6.619261676,0.198408514,33.36178238
0,0,10.53228932,0.250776122,41.99877254
0,0,5.254526761,0.126759728,41.45265101
0,0,25.27208608,0.266060601,94.98620224
0.00155882,0.082147722,13.0647403,0.247914022,52.69867435
0,0,5.645620289,0.110256085,51.20461427
0,0,6.634494189,0.171630876,38.65559816
0,0,7.173082055,0.139422113,51.4486682
0.009284353,1.035061301,22.1086008,0.198311005,111.4844878
0,0,7.668980137,0.164528318,46.61191605
0,0,4.150492353,0.074847471,55.45267336
0,0,6.760778109,0.113519404,59.55614539
0.006384776,0.417779845,7.014706587,0.107203186,65.43375114
0,0,10.07173689,0.161571805,62.33598062
0.003813519,0.431862312,18.92703631,0.167133377,113.2451019
0,0,7.621456098,0.125206305,60.87118451
0.003877374,0.467068478,9.45341513,0.078477626,120.4600042
0.005378107,0.347367511,23.0770641,0.357289939,64.58917977
0,0,5.74346021,0.135681039,42.3306032
0,0,7.41226872,0.117394629,63.13976019
0,0,5.380524408,0.11703525,45.97353729
0,0,7.226185446,0.157390646,45.91242
0.008362932,0.753411967,16.04723557,0.178125564,90.08945809
0,0,4.806647527,0.134192009,35.81917844
0,0,7.414016879,0.139213121,53.25659542
0,0,6.627475146,0.151578702,43.72299721
0,0,4.059223941,0.134354998,30.21267534
0,0,5.536798526,0.183439669,30.18321258
0,0,9.295539392,0.151284325,61.44416738
0,0,4.658483177,0.107042499,43.51994036
0.00073142,0.051635711,11.10935605,0.157364045,70.59653325
0,0,9.65356795,0.204333634,47.24414565
0,0,5.347300374,0.12882101,41.50953602
0.001309261,0.091536033,15.87768516,0.227102217,69.91426761
0,0,5.500145655,0.153722902,35.77961116
0,0,8.494676245,0.15468483,54.9160268
0,0,7.389330214,0.215734716,34.25192913
0,0,11.63945462,0.119741616,97.20475675
0,0,6.68656453,0.203333843,32.88466119
0,0,4.501961632,0.148711113,30.2732025
0.000785926,0.049288633,9.149074139,0.145885411,62.71411284
0,0,8.97784731,0.183016465,49.05486135
0.009766294,0.523398345,14.38942618,0.268497909,53.59232112
0,0,14.31730613,0.239831529,59.69734761
0,0,16.90354145,0.272941127,61.9310897
0,0,9.866164658,0.284719857,34.6521832
0.004281508,0.258178556,9.832431334,0.16305627,60.30084803
0,0,6.51226649,0.200768858,32.43663665
0,0,12.3065272,0.284757659,43.2175459
0,0,6.211495342,0.151280855,41.05936174
0,0,9.058532593,0.094480077,95.87770116
0.005272724,0.384920756,17.62306613,0.24140438,73.00226328
0.00344029,0.286343489,12.42644854,0.149298248,83.23238042
0,0,27.57251095,0.27551439,100.0764824
0,0,28.76890789,0.274840071,104.6750853
0,0,7.91554186,0.191499545,41.3345205
0.003574443,0.176030834,12.48856583,0.253590024,49.24707072
0,0,9.074125857,0.202245065,44.86698293
0,0,5.640000882,0.137225082,41.1003644
0,0,6.355321572,0.119213403,53.31046181
0,0,5.99382971,0.170127259,35.23144825
0,0,30.70736881,0.337720366,90.92542795
0,0,10.54013493,0.214886065,49.04987647
0,0,4.091844249,0.119830672,34.14688566
0,0,4.787511992,0.095580406,50.08884328
0,0,14.78369839,0.270252851,54.70320978
0,0,19.00166758,0.222040846,85.57735161
0,0,13.88324555,0.227384623,61.05621986
0,0,5.012742716,0.112007578,44.75360322
0,0,4.440414736,0.074575954,59.54217829
0,0,9.895933426,0.193833255,51.0538475
0,0,5.032266224,0.127062819,39.60455356
0,0,4.09891623,0.134759754,30.41647161
0,0,8.14670424,0.119061276,68.42446623
0,0,7.257787517,0.188841049,38.43331489
0.003988178,0.511662956,13.91829048,0.1084867,128.294901
0.007314554,0.854336312,34.32212056,0.293855012,116.7995072
0.000828055,0.056329867,6.50778112,0.095665051,68.02673578
0.002648672,0.309814267,28.24243674,0.241450985,116.9696482
0,0,4.094220221,0.100335405,40.80533887
0,0,5.048727751,0.096729286,52.19440743
0,0,5.471956927,0.176114221,31.07050009
0.005274177,0.410738612,14.81343454,0.190215073,77.87729053
0.007271366,0.535133734,11.05378449,0.150198172,73.59466724
0.003891179,0.251137322,14.88804369,0.230678729,64.54016707
0,0,6.152396133,0.083222199,73.92734406
0,0,6.78259362,0.158133336,42.89161147
0,0,8.325283969,0.157131633,52.98286406
0.009607907,1.150068112,31.1626501,0.260339215,119.700177
0.001415127,0.086841878,7.249942857,0.118141077,61.36682526
0.008069547,0.697082101,30.56804632,0.353861177,86.38428933
0,0,17.38409919,0.283503051,61.31891402
0,0,7.159319759,0.161030154,44.45949764
0,0,4.880411571,0.131055003,37.23941431
0.007553131,0.509315878,15.35910736,0.22777486,67.43109122
0,0,24.05811399,0.36147412,66.55556413
0,0,5.734500616,0.179524808,31.94266401
0,0,4.698441608,0.138552596,33.91088828
0.006590009,0.396656145,13.35887105,0.221943064,60.19053179
0,0,7.841895282,0.244345988,32.09340719
0.009963739,0.462374323,8.392388601,0.180848212,46.40570401
0,0,5.868300128,0.141044469,41.60602815
0,0,7.888855223,0.168211891,46.89832082
0,0,5.883124077,0.161309054,36.4711336
0,0,4.734252886,0.139094852,34.03614735
0,0,6.726886007,0.223768804,30.06176865
0,0,10.53084424,0.210867689,49.94053046
0.005340104,0.4858451,10.12457775,0.111282993,90.98045889
0,0,13.03062904,0.242118075,53.81931538
0.009679593,0.467068478,12.54523219,0.259989159,48.25290496
0,0,3.96847824,0.069529746,57.07597792
0,0,4.562804203,0.089460694,51.00345183
0,0,5.168474324,0.1624975,31.80648525
0,0,3.863566136,0.086204263,44.81873634
0.001678735,0.0844948,4.158731074,0.082625293,50.33242173
0,0,3.738342768,0.104855128,35.65245536
0.001091359,0.056329867,5.174577689,0.10025449,51.6144233
0.008844361,0.678305478,15.4661055,0.201661082,76.69355627
0.007444243,0.406044456,9.175261626,0.168215263,54.54476271
0,0,13.99788075,0.244680629,57.20878203
0,0,4.677021115,0.12740496,36.7098824
0,0,5.082333181,0.108770282,46.72538378
0,0,13.96969714,0.263440941,53.02781375
0,0,15.57160004,0.272779955,57.08483995
0,0,9.79301554,0.190048612,51.52900326
0,0,6.085574017,0.11412305,53.32467018
0,0,16.49769448,0.196848825,83.80895565
0,0,5.692110754,0.12122654,46.95432808
0,0,14.69096573,0.215796726,68.07779712
0.006631915,0.546869123,20.15448961,0.244414735,82.46020697
0,0,6.38494716,0.115305064,55.37438614
0,0,6.887913327,0.098883079,69.65714876
0,0,6.008889064,0.122909767,48.88862141
0,0,7.851617452,0.212255221,36.99139846
0,0,7.41378202,0.086450833,85.75720716
0.008298475,0.452986012,7.217657884,0.132223841,54.58666043
0,0,4.784898728,0.121097827,39.51267197
0,0,10.15829334,0.15159947,67.00744639
0.005694732,0.478803867,10.05178969,0.119552602,84.0783849
0.005764888,0.396656145,16.5386789,0.240368488,68.80552033
0,0,6.453918526,0.141248259,45.69202182
0,0,5.381075334,0.140022779,38.42999962
0,0,16.33609737,0.25627926,63.7433454
0,0,13.77857939,0.202075022,68.18546534
0,0,4.490149315,0.139515469,32.18388155
0,0,7.84895463,0.248226519,31.62012926
0.002354341,0.154907133,13.96130082,0.212189439,65.79639823
0,0,6.352137422,0.111010775,57.22090874
0,0,8.290029587,0.106213938,78.05029894
0,0,15.21327385,0.45124736,33.71382349
0.004660247,0.239401934,13.09516957,0.254913255,51.3710814
0,0,8.264088011,0.093463339,88.42063699
0.004679374,0.260525634,18.91002933,0.339648359,55.67531492
0,0,6.136042008,0.141497372,43.36505999
0,0,7.842575572,0.182419671,42.9919401
0,0,9.829641358,0.230184225,42.70336656
0,0,18.00773531,0.183292178,98.24606527
