loc,scale,statistic,p_value,segment,z_score
1336.6741,17.228957394087686,1.8401363006523752,0.0001,1303,-1.954505965146539
1094.4924,20.01470462135547,1.8032647203381202,0.0003,1226,6.570549128148649
295.8012,11.057545183744404,3.910487086428475,0.0001,333,3.3641101512011566
1038.4355,16.722810917740446,2.417889862035736,0.0001,1090,3.083482810015964
1820.9082,20.065852501293346,1.5141916636421229,0.0007,1887,3.293744932877383
1883.8017,26.062200615836222,0.9721578017597494,0.0146,2082,7.604818293032724
1592.3322,19.78741512526924,1.3783154741231556,0.0013,1620,1.3982523651948437
1133.2504,17.942025846295813,1.6873801553319936,0.0003,1118,-0.8499820550168471
1528.0511,19.233405345339076,1.263665220092662,0.0029,1624,4.988658964817786
911.6223,16.697949720324534,1.8124206727625278,0.0002,961,2.9571115512402155
657.3046,12.503121676012135,3.2014596749486373,0.0001,654,-0.2643019947842378
1489.8743,21.51967957872322,1.5151232594507746,0.001,1563,3.3980849822829313
703.4667,13.29823204067145,2.518586923890325,0.0001,693,-0.7870745500596231
1703.1645,19.52843505577374,1.5183027120219776,0.0006,1783,4.088166807631413
1847.2012,20.22922244437661,1.1372865914054273,0.0059,1831,-0.8008810049198721
1754.8325,21.911568986166728,1.0776431119302288,0.0075,1879,5.666755314436396
2149.0014,22.978576969428588,1.177906253738911,0.0048,2217,2.959217191319869
1008.5149,16.06558396974193,1.9169557204932062,0.0002,1066,3.5781519120791354
1401.0908,17.79265615981274,1.4574895947116602,0.0008,1421,1.1189560356349624
373.8379,11.713741706409461,3.214171962630644,0.0001,406,2.7456726301555485
1141.671,15.136322863462667,2.3249199055826466,0.0001,1092,-3.281576407166902
1214.0563,17.50045590565259,1.4879251145321177,0.001,1294,4.56809242176248
